probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2212,0.375,1000080160,0.172502,0.323704,0.143473,0.431964,0.431,0.661897,0.424403,0.529686,0.391272,0.61371,0.395585,0.519276,0.63766,0.947585,0.628187,0.680746
2212,0.125,1000060120,0.240532,0.403808,0.201976,0.419259,0.472558,0.715377,0.462382,0.551674,0.617009,0.915073,0.607538,0.661964,0.910466,1.35981,0.881806,0.921761
2212,1.125,1000060120,0.250492,0.421424,0.223967,0.433228,0.3372,0.536554,0.323418,0.473156,0.194433,0.357069,0.18481,0.447737,0.303121,0.49797,0.298406,0.470691
2212,0.875,1000060120,0.245752,0.414731,0.21622,0.429668,0.330546,0.526842,0.314227,0.467603,0.198338,0.361975,0.187101,0.446144,0.305671,0.500078,0.298378,0.468709
2212,0.625,1000060120,0.224488,0.384569,0.187381,0.419187,0.390261,0.6063,0.37964,0.501835,0.225379,0.396892,0.216281,0.448511,0.375921,0.589552,0.369153,0.498879
2212,1.125,1000080160,0.203477,0.367301,0.190596,0.443678,0.273751,0.459286,0.268965,0.461035,0.220223,0.396615,0.226635,0.465322,0.276906,0.465028,0.274438,0.464868
2212,0.375,1000180400,0.129472,0.220688,0.122417,0.234878,0.267872,0.397001,0.265237,0.303537,0.308645,0.451782,0.306751,0.334526,0.436954,0.628771,0.433915,0.444909
2212,0.875,1000180400,0.125296,0.216987,0.122026,0.238368,0.14674,0.241073,0.137895,0.236256,0.147509,0.245517,0.146956,0.245389,0.152276,0.24621,0.13899,0.233156
2212,0.125,1000180400,0.153412,0.247054,0.138894,0.232172,0.351272,0.509487,0.349435,0.369219,0.80539,1.18267,0.786598,0.80671,1.0273,1.54506,0.986746,1.02685
2212,0.625,1000180400,0.132273,0.226818,0.132021,0.242557,0.198343,0.307294,0.194264,0.260727,0.191118,0.298931,0.189828,0.260194,0.228315,0.344575,0.222995,0.275211
2212,1.625,1000060120,0.260284,0.435196,0.235735,0.437557,0.36209,0.570637,0.352795,0.489315,0.205257,0.373922,0.203918,0.456102,0.309412,0.507216,0.311414,0.479407
2212,0.875,1000260560,0.0987953,0.184211,0.0968225,0.239906,0.11401,0.199781,0.102309,0.22879,0.117648,0.204069,0.105449,0.228384,0.124862,0.21098,0.107386,0.223622
2212,1.875,1000080160,0.201438,0.364544,0.184915,0.440832,0.299667,0.494137,0.29612,0.470861,0.255292,0.448585,0.281216,0.49152,0.281765,0.474453,0.286485,0.474305
2212,0.125,1000260560,0.149957,0.242642,0.134662,0.230528,0.332003,0.483514,0.330571,0.353737,0.796124,1.16934,0.776389,0.79587,0.931654,1.3867,0.900809,0.931224
2212,1.125,1000260560,0.0861194,0.167297,0.0816699,0.240255,0.101658,0.185902,0.0937755,0.233381,0.102077,0.185003,0.0900287,0.229048,0.094941,0.171836,0.0708476,0.217873
2212,0.875,1000080160,0.197515,0.358339,0.17891,0.438494,0.281727,0.468993,0.274076,0.460535,0.22495,0.400096,0.225697,0.459093,0.301891,0.496955,0.298409,0.47165
2212,1.625,1000080160,0.208431,0.372556,0.193905,0.441527,0.291422,0.483615,0.289058,0.469218,0.220781,0.399298,0.23246,0.471194,0.2768,0.466621,0.277651,0.468708
2212,0.375,1000060120,0.210662,0.364607,0.167306,0.413441,0.461994,0.700908,0.451348,0.544144,0.317775,0.514086,0.312098,0.473687,0.567258,0.848137,0.560402,0.625464
2212,1.375,1000080160,0.201666,0.362182,0.181514,0.435985,0.287154,0.480475,0.289956,0.473713,0.211413,0.385862,0.220541,0.467712,0.287822,0.480926,0.289715,0.47289
2212,0.625,1000260560,0.113974,0.204399,0.114939,0.242154,0.163128,0.262392,0.157953,0.244715,0.163275,0.261525,0.155696,0.242162,0.198787,0.306729,0.190935,0.257009
2212,1.375,1000060120,0.255225,0.427513,0.229027,0.434432,0.344233,0.546546,0.332648,0.478586,0.20354,0.37228,0.201387,0.455936,0.297122,0.490805,0.294983,0.471176
2212,1.375,1000260560,0.0865533,0.168469,0.0841354,0.242271,0.104988,0.191559,0.102034,0.238078,0.0985137,0.182837,0.0937291,0.236897,0.077679,0.15008,0.0510914,0.221257
2212,0.375,1000260560,0.115817,0.204106,0.111117,0.235756,0.228621,0.345952,0.225365,0.277797,0.283713,0.417957,0.280943,0.314633,0.383797,0.554386,0.380837,0.396227
2212,1.875,1000180400,0.0958706,0.180066,0.0931236,0.239405,0.147343,0.246049,0.148502,0.247241,0.142527,0.245657,0.158411,0.262464,0.106691,0.190587,0.0940546,0.228126
2212,1.625,1000180400,0.101141,0.187233,0.0996416,0.240014,0.142693,0.239831,0.142863,0.245,0.128502,0.226235,0.139136,0.253975,0.104357,0.186235,0.0874627,0.22401
2212,1.125,1000180400,0.125099,0.218268,0.12576,0.242589,0.136181,0.2288,0.128573,0.235417,0.130268,0.224922,0.131841,0.244153,0.126526,0.213057,0.109191,0.223936
2212,1.625,1000260560,0.0758328,0.156218,0.0789552,0.252993,0.109371,0.199424,0.113989,0.245783,0.100888,0.187465,0.10096,0.241746,0.0768669,0.150785,0.0562438,0.227492
2212,1.875,1000260560,0.0687733,0.147153,0.0727238,0.258567,0.123173,0.219232,0.133392,0.252783,0.103121,0.192453,0.110509,0.249223,0.0711036,0.14498,0.0562606,0.236494
2212,1.375,1000180400,0.108954,0.196402,0.105708,0.237536,0.137674,0.232006,0.132655,0.238649,0.130591,0.227595,0.137933,0.250585,0.106614,0.187549,0.0871255,0.220852
2212,0.175,1000080160,0.16214,0.303547,0.114934,0.415529,0.448598,0.684988,0.441814,0.540235,0.584909,0.87132,0.578963,0.639957,0.916204,1.36743,0.887533,0.92724
2212,1.925,1000060120,0.27152,0.449486,0.246545,0.439834,0.354653,0.559551,0.342541,0.482579,0.235938,0.416102,0.245391,0.468813,0.280739,0.468779,0.274983,0.462469
2212,0.425,1000080160,0.187028,0.343295,0.163192,0.434167,0.398978,0.617618,0.391884,0.509767,0.362095,0.577329,0.366439,0.505138,0.561404,0.839071,0.556684,0.622793
