probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2212,0.175,1000080160,0.16214,0.303547,0.114934,0.415529,0.448598,0.684988,0.441814,0.540235,1.60351,2.60619,1.4684,1.6036,1.15282,1.762,1.09704,1.15557
2212,1.925,1000060120,0.27152,0.449486,0.246545,0.439834,0.354653,0.559551,0.342541,0.482579,0.511984,0.768592,0.501722,0.5788,0.369675,0.582467,0.364723,0.497928
2212,0.425,1000080160,0.187028,0.343295,0.163192,0.434167,0.398978,0.617618,0.391884,0.509767,0.935791,1.39787,0.906667,0.947151,0.663924,0.983491,0.650518,0.698492
2212,0.675,1000080160,0.191523,0.350082,0.171727,0.43756,0.306648,0.500346,0.297105,0.466581,0.667582,0.987632,0.657061,0.704582,0.435046,0.663373,0.423817,0.525918
2212,0.175,1000060120,0.226192,0.386186,0.184424,0.415589,0.472586,0.715801,0.463063,0.55251,1.44925,2.3008,1.347,1.45071,1.15959,1.77253,1.10416,1.16339
2212,1.175,1000060120,0.256181,0.428967,0.230425,0.435119,0.330945,0.528372,0.316814,0.470182,0.495623,0.741561,0.484702,0.565327,0.375797,0.590898,0.372359,0.502616
2212,0.925,1000060120,0.239393,0.407185,0.209945,0.429111,0.346251,0.548704,0.333816,0.478501,0.545046,0.814235,0.534327,0.602885,0.390344,0.607026,0.384867,0.506928
2212,0.675,1000060120,0.222111,0.382018,0.185432,0.419639,0.376953,0.588496,0.36535,0.493825,0.643691,0.954109,0.631057,0.681568,0.494001,0.745799,0.485452,0.568529
2212,1.175,1000080160,0.212589,0.3794,0.20191,0.445733,0.275985,0.461686,0.268606,0.459191,0.514294,0.772231,0.504071,0.580707,0.315335,0.506906,0.29821,0.460774
2212,0.425,1000180400,0.128825,0.220057,0.122208,0.235251,0.261303,0.388578,0.258593,0.299062,0.49929,0.719379,0.494593,0.50375,0.430144,0.619412,0.426838,0.438283
2212,0.925,1000180400,0.125368,0.217885,0.124358,0.240758,0.139533,0.232396,0.130504,0.234601,0.264943,0.397733,0.269754,0.311096,0.184303,0.287262,0.174762,0.248316
2212,0.175,1000180400,0.130206,0.216788,0.111932,0.2232,0.324161,0.472659,0.322198,0.346704,0.954933,1.42465,0.922119,0.954743,0.897246,1.3308,0.869477,0.896818
2212,0.675,1000180400,0.131632,0.225608,0.131162,0.242002,0.179754,0.283409,0.174002,0.250631,0.336872,0.491555,0.338423,0.361621,0.24997,0.373071,0.245508,0.289541
2212,1.675,1000060120,0.277691,0.458393,0.255729,0.444459,0.354735,0.559547,0.3424,0.482364,0.479513,0.72293,0.469699,0.555915,0.385784,0.603899,0.381708,0.50718
2212,1.925,1000080160,0.21538,0.382858,0.203193,0.444562,0.298484,0.491315,0.293556,0.468529,0.49247,0.742928,0.482633,0.565823,0.33043,0.529972,0.321099,0.475328
2212,0.925,1000260560,0.0986102,0.184538,0.0986234,0.241976,0.11652,0.204195,0.108981,0.232998,0.222138,0.338824,0.220461,0.276099,0.141599,0.23161,0.124947,0.227021
2212,0.175,1000260560,0.119559,0.203206,0.0980642,0.219365,0.295324,0.433415,0.293534,0.324244,0.83262,1.22641,0.811036,0.833129,0.76207,1.11579,0.744822,0.762054
