category,quantity,particle,target,hA2018_slope,hA2018_intercept,hN2018_slope,hN2018_intercept,INCL_slope,INCL_intercept,Geant4_slope,Geant4_intercept
Sum,Mean,111,1000180400,3.4654574342881928,4.995900092215946,7.665808174545559,6.803992114372545,20.22543708229943,-6.5512649648593095,16.99139183346745,-4.709509350369214
Sum,Std,111,1000180400,2.5274970205792884,1.5178274205079805,2.1048309509432146,4.402289420570641,4.462562317141331,6.766135668072037,1.7907569615725496,4.457116716303116
Sum,Mean,111,1000080160,1.1912636836154835,4.2450891445318835,3.3718980807392644,5.53378740816778,3.6063815813092575,1.0525904337433052,4.071313201083335,-0.0714634499674287
Sum,Std,111,1000080160,0.9378882579962922,0.9052255813010581,0.6526105144495555,3.194574774076707,4.790958732607676,4.480877440581497,4.548369132446993,2.2415615980530315
Sum,Mean,111,1000260560,5.203039809208466,5.498289165389314,10.84967085249138,6.579348461273464,14.063411679534136,-0.05566744032805904,17.539321484462793,-3.7206657152127507
Sum,Std,111,1000260560,3.353324938784685,1.9268675813204186,2.9196059810997244,4.934210705698101,9.59970995549313,2.9493218470241542,2.265223604140746,4.023066095910072
Difference,Mean,111,1000060120,2.903405768855383,-0.1369698169457353,0.06588416279350129,0.462299855242209,-0.10545913070227164,0.6103517238955132,0.01083891247709301,0.5379901217596694
Difference,Std,111,1000060120,0.08994290307969255,3.6548707091731183,-0.037076350553359116,1.3812394127302319,-0.21100688840313153,0.978721701010742,-0.19677307741552585,1.3213204895743567
Difference,Mean,111,1000180400,1.91133132212869,-0.45149301655342067,-0.7620699640461228,0.022387817542393162,-0.7498560209951168,-0.2824676302126117,-1.5094522536118282,0.2050688682973869
Difference,Std,111,1000180400,0.4080558398940548,3.2349019772865666,0.5736311399317029,2.1434276595459347,0.5684859562948281,1.3823947109676054,0.0825859069251833,1.6984461303022647
Difference,Mean,111,1000080160,3.243508948536311,-0.4183806208612343,0.11452934076875632,0.4105406709201841,0.04543535552424938,0.5782955044642973,-0.12346473962783866,0.7065323438729488
Difference,Std,111,1000080160,0.2233188789010927,3.6240384561782504,0.005586311391746257,1.6181062128452552,-0.1728683483752007,1.1411544915071805,-0.14087912495962107,1.3621268541212546
Difference,Mean,111,1000260560,1.3473883830529974,-0.4693587756890425,-0.6864709467374982,0.06969941309947769,-0.8653498815577835,0.5778098497424965,-0.9960260153445584,0.9663343430096635
Difference,Std,111,1000260560,0.43726193762588883,3.377893396603959,0.6260610937536994,2.420172726930143,0.7198361951412324,1.3488261889169022,0.23960998434213154,1.6504069245851958
Sum,Mean,-211,1000060120,0.6421077034013374,4.248347222913239,2.7175717543952698,4.593716447782731,4.307522360265509,2.288707150500006,2.376324377595038,0.9536157205763213
Sum,Std,-211,1000060120,0.6436779759577509,0.8045759821970115,-0.17150876215795918,3.0918023497215597,15.148723802599285,-1.837763677030611,2.2924434068815955,3.2334588960965656
Sum,Mean,-211,1000180400,3.6731245582267547,4.9497416265362375,8.476758627542022,5.73556317450666,19.74752215648912,-6.569190502609471,13.66460413736389,-0.8858163831135863
Sum,Std,-211,1000180400,2.4945206614516597,1.4974982716660954,1.8605083057202694,4.553779434558127,4.452595236427931,6.378479376394429,1.9560366381445737,3.82960904060091
Sum,Mean,-211,1000080160,0.9514419637078353,4.388337061684133,4.206045544486058,4.81177565159898,3.5009988149861853,0.7418440877268655,3.478797088916255,0.35680883251602213
Sum,Std,-211,1000080160,1.0176435414322973,0.8719890286263645,0.15865827166491586,3.5505534008543043,4.999157116031558,4.299991872913274,5.611259774369256,2.1387516028774396
Sum,Mean,-211,1000260560,5.180612714746584,5.717051812816872,11.910620688475682,5.342373738144135,15.223858214265338,-0.9707430208522876,15.77962810038124,-1.5332769812007827
