probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,1.675,1000060120,-0.538096,2.16551,2.11062,1.64557,-0.446698,1.50818,1.50669,1.06207,-0.37825,0.794167,0.794111,0.554972,-0.402114,0.730715,0.730379,0.509602
2112,1.725,1000060120,-0.476721,2.11477,2.07125,1.59306,-0.467795,1.52798,1.52655,1.07712,-0.37293,0.781025,0.780947,0.545508,-0.362124,0.736037,0.735803,0.513963
2112,1.775,1000060120,-0.542839,2.1462,2.09438,1.62587,-0.456479,1.54575,1.5441,1.08788,-0.392063,0.791942,0.791878,0.554348,-0.387772,0.678255,0.677142,0.469111
2112,1.825,1000060120,-0.419449,2.16753,2.11659,1.64632,-0.51332,1.52129,1.51983,1.0725,-0.39637,0.783069,0.782985,0.547996,-0.359441,0.669616,0.668474,0.463267
2112,1.875,1000060120,-0.473448,2.12559,2.07973,1.60304,-0.494141,1.58172,1.5793,1.11839,-0.407911,0.795255,0.795192,0.556674,-0.402857,0.703757,0.703103,0.489038
2112,1.925,1000060120,-0.478633,2.14144,2.09378,1.6204,-0.573906,1.52585,1.52413,1.07639,-0.37989,0.768623,0.76851,0.537684,-0.392425,0.686306,0.685362,0.47546
2112,1.975,1000060120,-0.471364,2.11537,2.07233,1.59379,-0.425227,1.54967,1.54769,1.09286,-0.399979,0.761688,0.761537,0.531493,-0.40797,0.700441,0.699717,0.486328
2112,2.025,1000060120,-0.503004,2.05803,2.02097,1.53413,-0.475576,1.54579,1.54408,1.08827,-0.411641,0.781957,0.781864,0.547155,-0.384938,0.733642,0.733354,0.511907
2112,0.075,1000080160,-0.449641,2.15802,2.10803,1.63689,-0.48974,1.66638,1.66133,1.18425,-0.0880288,0.861899,0.861909,0.603608,-0.120789,0.810678,0.810713,0.568134
2112,0.125,1000080160,-0.383187,2.23062,2.1684,1.71289,-0.549421,1.70054,1.69333,1.21366,-0.0865195,0.910727,0.910729,0.637692,-0.202377,0.776881,0.776918,0.544429
2112,0.175,1000080160,-0.426207,2.13085,2.08523,1.60838,-0.490484,1.63905,1.63457,1.16285,-0.110489,0.925202,0.925203,0.647975,-0.272186,0.767903,0.76788,0.53772
2112,0.225,1000080160,-0.451199,2.20185,2.14274,1.68209,-0.512991,1.69884,1.69252,1.21167,-0.136793,0.929733,0.929734,0.651187,-0.301265,0.757103,0.757036,0.529843
2112,0.275,1000080160,-0.494332,2.22041,2.15709,1.70237,-0.519944,1.66193,1.65692,1.18201,-0.165551,0.919702,0.919702,0.6442,-0.280787,0.773187,0.773161,0.541384
