probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,1.325,1000080160,0.212835,0.341406,0.200691,0.314909,0.255491,0.396384,0.24717,0.336365,0.489026,0.711799,0.483576,0.507674,0.311501,0.470044,0.306408,0.370956
2112,1.375,1000080160,0.203497,0.328621,0.18959,0.309829,0.263616,0.408327,0.257307,0.342934,0.490402,0.713695,0.484847,0.508763,0.312007,0.470554,0.306641,0.370937
2112,1.425,1000080160,0.212353,0.340308,0.198788,0.313297,0.259533,0.402308,0.253765,0.341002,0.490521,0.713803,0.484879,0.508747,0.320452,0.481555,0.317569,0.378673
2112,1.475,1000080160,0.210866,0.338272,0.196039,0.311668,0.254995,0.396038,0.24719,0.336728,0.489211,0.712011,0.483684,0.507733,0.323273,0.485727,0.318286,0.378611
2112,1.525,1000080160,0.213486,0.341653,0.199942,0.313658,0.260544,0.40269,0.252867,0.339335,0.486652,0.708478,0.481252,0.505628,0.323288,0.485751,0.318307,0.378629
2112,1.575,1000080160,0.213698,0.34194,0.200254,0.313824,0.271767,0.418482,0.265292,0.34683,0.495432,0.720767,0.489684,0.513032,0.322286,0.484771,0.317899,0.378715
2112,1.625,1000080160,0.211782,0.339755,0.198542,0.313465,0.260344,0.402997,0.253899,0.340621,0.492766,0.716988,0.487076,0.510704,0.324945,0.488307,0.320907,0.380796
2112,1.675,1000080160,0.21389,0.342898,0.202435,0.315936,0.264968,0.410331,0.259242,0.34428,0.497619,0.723937,0.491938,0.515103,0.33461,0.500678,0.330284,0.386711
2112,1.725,1000080160,0.223321,0.354983,0.211338,0.319027,0.268356,0.413943,0.261242,0.344394,0.491923,0.715868,0.486362,0.510126,0.334906,0.500832,0.330088,0.386317
2112,1.775,1000080160,0.222821,0.354587,0.211338,0.319386,0.279986,0.428902,0.273157,0.350827,0.498671,0.72544,0.492972,0.516036,0.348048,0.518455,0.345121,0.39727
2112,1.825,1000080160,0.215275,0.34432,0.203271,0.315785,0.295918,0.450146,0.292073,0.362944,0.490813,0.714214,0.485172,0.509009,0.338417,0.505965,0.335562,0.390861
2112,1.875,1000080160,0.206104,0.333045,0.192692,0.311706,0.289406,0.441232,0.284319,0.357785,0.512698,0.745282,0.506835,0.528555,0.354678,0.528257,0.351703,0.402275
2112,1.925,1000080160,0.222822,0.35477,0.211678,0.319769,0.280672,0.429557,0.275931,0.35304,0.522454,0.759384,0.516194,0.537129,0.374456,0.555058,0.372483,0.417771
2112,1.975,1000080160,0.215514,0.344314,0.202731,0.315054,0.287629,0.438578,0.282865,0.356916,0.520018,0.755812,0.513674,0.534746,0.346465,0.51711,0.343691,0.396647
2112,2.025,1000080160,0.216908,0.345297,0.202363,0.313665,0.28007,0.428996,0.27575,0.353201,0.521846,0.758498,0.515627,0.536608,0.357497,0.531908,0.354623,0.404333
2112,0.075,1000180400,0.112106,0.167086,0.110493,0.13125,0.370887,0.528579,0.369153,0.371155,0.885498,1.30989,0.861045,0.887302,0.776874,1.13853,0.759011,0.777007
2112,0.125,1000180400,0.112674,0.167681,0.111087,0.131572,0.31487,0.448082,0.31347,0.314841,0.593323,0.856928,0.585063,0.593206,0.529391,0.761427,0.523334,0.529125
2112,0.175,1000180400,0.114426,0.170158,0.112651,0.132588,0.296601,0.421278,0.296239,0.297526,0.48422,0.694079,0.480159,0.484581,0.449932,0.643708,0.446691,0.450231
2112,0.225,1000180400,0.118425,0.175328,0.116944,0.13547,0.284773,0.404789,0.283932,0.28522,0.426213,0.609313,0.423082,0.42609,0.397914,0.56755,0.396061,0.398511
2112,0.275,1000180400,0.12428,0.183039,0.123097,0.13976,0.272872,0.387891,0.272026,0.273362,0.394874,0.563641,0.392367,0.394759,0.367461,0.523872,0.365415,0.367357
2112,0.325,1000180400,0.122852,0.180849,0.121883,0.138862,0.254769,0.361785,0.254584,0.256108,0.364745,0.519833,0.362885,0.364786,0.339828,0.483947,0.338182,0.339768
2112,0.375,1000180400,0.122345,0.180229,0.121261,0.138416,0.249789,0.354949,0.249332,0.250948,0.338855,0.482517,0.337258,0.338832,0.312283,0.443824,0.311658,0.313006
2112,0.425,1000180400,0.124638,0.183472,0.123409,0.139946,0.237518,0.337391,0.237422,0.239313,0.314666,0.447772,0.313279,0.314642,0.283508,0.40299,0.282659,0.283944
2112,0.475,1000180400,0.125729,0.184899,0.124544,0.140749,0.228714,0.325401,0.228127,0.230328,0.289596,0.411496,0.288956,0.29023,0.255776,0.363172,0.255629,0.257131
2112,0.525,1000180400,0.126401,0.185775,0.125253,0.141255,0.218468,0.310979,0.217996,0.220626,0.267356,0.380023,0.266566,0.267938,0.23678,0.336726,0.236176,0.238106
2112,0.575,1000180400,0.121641,0.179496,0.120343,0.137797,0.208266,0.296719,0.207851,0.211036,0.249849,0.355022,0.249393,0.251002,0.221452,0.314658,0.221617,0.224065
2112,0.625,1000180400,0.125576,0.184659,0.124317,0.14055,0.194747,0.277906,0.194495,0.19866,0.232869,0.330994,0.23261,0.23465,0.206922,0.294859,0.206486,0.209752
2112,0.675,1000180400,0.127691,0.187449,0.126495,0.142107,0.183298,0.26185,0.18332,0.188503,0.220631,0.313336,0.221059,0.223537,0.192405,0.274744,0.191975,0.196331
2112,0.725,1000180400,0.125159,0.184159,0.123968,0.140348,0.179189,0.256508,0.178902,0.184594,0.212589,0.302808,0.212096,0.215034,0.182142,0.259782,0.181677,0.187032
2112,0.775,1000180400,0.128351,0.188436,0.127337,0.142813,0.17054,0.244842,0.170056,0.176862,0.204016,0.290576,0.203895,0.207324,0.173586,0.248594,0.173524,0.179836
2112,0.825,1000180400,0.126235,0.18554,0.125057,0.141101,0.167431,0.240535,0.16696,0.174177,0.192248,0.274543,0.191827,0.196204,0.16324,0.234872,0.162707,0.170553
2112,0.875,1000180400,0.123444,0.181962,0.122228,0.139157,0.157921,0.227714,0.157324,0.166059,0.188445,0.269218,0.188099,0.192807,0.157042,0.226297,0.156694,0.16552
2112,0.925,1000180400,0.122261,0.180123,0.121148,0.13833,0.153686,0.221726,0.153374,0.162795,0.179061,0.256301,0.178737,0.184425,0.152199,0.219974,0.151574,0.161334
2112,0.975,1000180400,0.120547,0.178138,0.119275,0.137113,0.15011,0.217244,0.149389,0.15958,0.175915,0.252064,0.175541,0.181624,0.149561,0.216496,0.148835,0.159128
2112,1.025,1000180400,0.122676,0.180622,0.12163,0.138663,0.148934,0.215662,0.148202,0.158627,0.170023,0.244102,0.169534,0.176395,0.144402,0.209596,0.143598,0.154973
2112,1.075,1000180400,0.123436,0.181875,0.122072,0.138969,0.140542,0.2045,0.139629,0.151898,0.168322,0.24177,0.167849,0.174943,0.143858,0.208876,0.143041,0.154538
