probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
-211,1.725,1000060120,5.43451,2.03961,1.83262,1.63007,7.88168,4.68774,3.24976,5.22089,5.77432,1.94152,1.82004,1.54057,2.00006,14.9757,4.12213,3.65456
-211,1.775,1000060120,5.34118,2.04198,1.81622,1.63006,9.49633,7.27042,3.28989,5.83292,5.11229,3.16669,2.29869,2.57046,2.00153,11.6702,3.00526,2.26613
-211,1.825,1000060120,5.39159,2.10776,1.86505,1.6898,11.581,12.395,3.81629,12.3883,5.68389,1.79345,1.6843,1.39681,2.00011,17.1407,3.40197,2.68212
-211,1.875,1000060120,5.51668,1.97325,1.80462,1.57081,8.42572,2.46822,1.96746,1.99096,4.95366,2.72402,2.06868,2.15174,2.00138,9.01355,3.41569,2.63454
-211,1.925,1000060120,5.36747,2.08539,1.84788,1.66918,13.1707,12.3597,4.68582,12.0674,4.54223,2.57727,1.87593,1.97659,2.00016,9.3251,3.04427,2.47082
-211,1.975,1000060120,5.41386,2.21446,1.93104,1.78613,12.1192,11.3742,3.74202,11.6548,4.1058,4.69757,2.54144,3.46113,2.00033,17.7929,3.82125,3.16046
-211,2.025,1000060120,5.46509,2.09949,1.87392,1.68523,8.71725,5.24333,2.9424,4.64,3.54299,14.9492,3.69346,13.3333,2.00115,17.9955,4.45498,4.28858
-211,0.075,1000080160,2.00004,11.2108,0.718624,0.503491,2.00006,17.9742,3.70004,2.59978,2.94559,3.41256,1.45605,2.09372,3.93924,2.7393,1.71996,1.98279
-211,0.125,1000080160,2,11.8878,1.45123,1.01259,2.00025,17.5299,3.95017,2.80074,3.41075,2.68471,1.46677,1.83688,3.8806,3.45814,1.96427,2.41161
-211,0.175,1000080160,2.00002,15.5963,1.96779,1.37166,2.0004,10.2893,4.30049,3.119,3.66608,2.48373,1.51561,1.77649,4.19129,3.66748,2.17806,2.61002
-211,0.225,1000080160,3.15794,9.41714,1.91069,2.78302,2.63019,10.265,4.63651,8.18987,3.9017,2.34114,1.55868,1.72978,4.79995,3.25325,2.24907,2.45277
