probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,1.725,1000060120,0.264898,0.440488,0.239739,0.437746,0.365397,0.57347,0.353272,0.487637,0.508529,0.763704,0.498577,0.576569,0.372332,0.58375,0.363126,0.494299
2112,1.775,1000060120,0.270241,0.447566,0.24651,0.440316,0.390931,0.608365,0.382549,0.504826,0.492417,0.742075,0.481491,0.564353,0.374354,0.589701,0.371725,0.502969
2112,1.825,1000060120,0.271121,0.44941,0.247197,0.440827,0.399007,0.618823,0.390463,0.508988,0.51335,0.769871,0.503013,0.579463,0.363732,0.575042,0.35951,0.49583
2112,1.875,1000060120,0.28042,0.460646,0.258562,0.444553,0.391245,0.607807,0.381006,0.502815,0.510841,0.766986,0.499935,0.5773,0.41159,0.640771,0.413394,0.528425
2112,1.925,1000060120,0.245335,0.414012,0.215089,0.428934,0.38813,0.60438,0.379156,0.502637,0.505956,0.760317,0.495636,0.574408,0.407742,0.634806,0.407839,0.524158
2112,1.975,1000060120,0.283681,0.465988,0.263512,0.44754,0.381012,0.594984,0.371837,0.498691,0.484129,0.729931,0.473883,0.558947,0.385474,0.604812,0.38557,0.511552
2112,2.025,1000060120,0.273761,0.453267,0.251495,0.443111,0.386927,0.603429,0.379128,0.503385,0.509384,0.76453,0.498896,0.57649,0.424567,0.656671,0.42386,0.533031
2112,0.075,1000080160,0.252379,0.391577,0.240762,0.331556,0.585467,0.850464,0.57749,0.59492,4.66416,12.6374,3.16965,4.64064,2.36714,4.3622,2.01086,2.3655
2112,0.125,1000080160,0.214765,0.34213,0.198486,0.311226,0.503917,0.732529,0.498329,0.520779,2.35185,4.29725,2.001,2.34216,1.44854,2.30069,1.34466,1.44765
2112,0.175,1000080160,0.190435,0.310395,0.169601,0.299585,0.461837,0.672962,0.457416,0.484747,1.66782,2.73485,1.51936,1.66823,1.11355,1.69089,1.06383,1.11416
2112,0.225,1000080160,0.186504,0.305187,0.164887,0.297851,0.453093,0.661299,0.448326,0.477063,1.39379,2.19332,1.30319,1.39587,1.00389,1.50465,0.967538,1.00536
2112,0.275,1000080160,0.182325,0.300023,0.159855,0.296296,0.442944,0.646953,0.438343,0.468571,1.22153,1.88089,1.15608,1.22105,0.864654,1.27719,0.841738,0.867238
2112,0.325,1000080160,0.177897,0.293327,0.155408,0.294638,0.421021,0.616996,0.416316,0.450481,1.1192,1.70153,1.06776,1.11884,0.814469,1.19903,0.793609,0.815779
2112,0.375,1000080160,0.182039,0.299702,0.159848,0.29647,0.425487,0.623185,0.420908,0.454271,1.00683,1.5095,0.970223,1.00836,0.736947,1.07902,0.720372,0.738731
2112,0.425,1000080160,0.187747,0.307377,0.167835,0.299849,0.408107,0.599291,0.403531,0.440269,0.937596,1.39566,0.9075,0.938952,0.699129,1.02053,0.685453,0.702611
2112,0.475,1000080160,0.182909,0.301113,0.161902,0.297765,0.396956,0.584203,0.392491,0.431689,0.899679,1.33519,0.871709,0.899954,0.614153,0.892765,0.60479,0.621485
2112,0.525,1000080160,0.189322,0.308639,0.169759,0.300559,0.38366,0.566114,0.379083,0.42137,0.821909,1.21085,0.800389,0.823017,0.5694,0.827135,0.561588,0.579602
2112,0.575,1000080160,0.184968,0.304183,0.165374,0.299618,0.369262,0.546826,0.364852,0.410891,0.781117,1.14674,0.76261,0.782908,0.533295,0.775264,0.526124,0.546251
2112,0.625,1000080160,0.186659,0.30615,0.166973,0.299847,0.356362,0.529605,0.351267,0.400923,0.719811,1.05152,0.705696,0.723394,0.474317,0.690647,0.46931,0.49501
2112,0.675,1000080160,0.191153,0.312325,0.1725,0.302087,0.330541,0.494977,0.325433,0.383098,0.678886,0.989692,0.666442,0.683186,0.442188,0.645857,0.437472,0.467788
2112,0.725,1000080160,0.190176,0.309553,0.170897,0.30124,0.323099,0.485088,0.317334,0.377562,0.658532,0.959178,0.646902,0.663429,0.41494,0.60752,0.411109,0.446088
2112,0.775,1000080160,0.195576,0.318135,0.178087,0.304333,0.309521,0.466491,0.303802,0.368709,0.642754,0.935373,0.632068,0.648536,0.401493,0.588633,0.398119,0.435705
2112,0.825,1000080160,0.207838,0.334336,0.192417,0.310118,0.299902,0.45456,0.293683,0.362683,0.6115,0.889019,0.602184,0.618974,0.390882,0.575285,0.386265,0.426574
2112,0.875,1000080160,0.207948,0.334678,0.193027,0.310676,0.295587,0.448043,0.289646,0.359997,0.593493,0.862329,0.584893,0.602039,0.366349,0.542259,0.361219,0.407752
2112,0.925,1000080160,0.197432,0.320563,0.181708,0.306314,0.293933,0.445739,0.287481,0.35848,0.579937,0.842404,0.571889,0.589464,0.368133,0.544938,0.363679,0.409867
2112,0.975,1000080160,0.204122,0.328894,0.188842,0.308616,0.295627,0.449379,0.28992,0.360824,0.566969,0.823903,0.558862,0.577023,0.354576,0.526876,0.349677,0.399714
2112,1.025,1000080160,0.206712,0.332751,0.190798,0.309263,0.282044,0.431153,0.274475,0.351079,0.554851,0.805838,0.547692,0.566394,0.353287,0.525208,0.348022,0.398456
2112,1.075,1000080160,0.211613,0.339117,0.196636,0.311743,0.295593,0.449198,0.289959,0.360812,0.547542,0.795387,0.540448,0.559581,0.343248,0.511682,0.339354,0.392814
2112,1.125,1000080160,0.209218,0.335931,0.193578,0.31031,0.287268,0.438299,0.280821,0.355218,0.540862,0.785433,0.534333,0.553835,0.339161,0.506183,0.333921,0.388639
2112,1.175,1000080160,0.202997,0.3279,0.188612,0.309235,0.291826,0.444388,0.285932,0.358418,0.528281,0.767677,0.521869,0.542329,0.340482,0.508038,0.33662,0.390968
2112,1.225,1000080160,0.204258,0.329088,0.189103,0.308774,0.279756,0.428275,0.272292,0.349959,0.529816,0.769863,0.523392,0.543738,0.346323,0.51634,0.342284,0.395024
2112,1.275,1000080160,0.212533,0.340308,0.198403,0.312768,0.275806,0.42298,0.267831,0.347261,0.514046,0.746413,0.508866,0.530296,0.342672,0.510447,0.338142,0.39158
2112,1.325,1000080160,0.21434,0.342852,0.201321,0.314455,0.283609,0.432201,0.276709,0.352115,0.52542,0.76352,0.518969,0.539608,0.338724,0.50569,0.334228,0.389129
2112,1.375,1000080160,0.205936,0.332224,0.19104,0.310097,0.29418,0.447072,0.289725,0.360976,0.525096,0.762882,0.519061,0.539731,0.348227,0.518908,0.343984,0.39615
2112,1.425,1000080160,0.214282,0.342523,0.200558,0.313711,0.288683,0.440121,0.283673,0.357366,0.514967,0.747827,0.50965,0.531018,0.345705,0.516094,0.342681,0.395871
2112,1.475,1000080160,0.213057,0.340715,0.198362,0.312343,0.286222,0.43688,0.279852,0.354671,0.515116,0.748064,0.50977,0.53113,0.352707,0.52553,0.349252,0.400357
2112,1.525,1000080160,0.214629,0.342819,0.200605,0.313507,0.293357,0.445907,0.286467,0.358148,0.519116,0.754412,0.512927,0.534057,0.342935,0.511215,0.339024,0.392561
