probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,1.675,1000060120,-0.537653,2.17278,2.11711,1.65317,-0.434818,1.51492,1.51338,1.06701,-0.33439,1.03235,1.03235,0.722833,-0.397838,1.13578,1.13577,0.79537
2112,1.725,1000060120,-0.474717,2.11314,2.06991,1.59151,-0.471441,1.53481,1.53327,1.0823,-0.319549,1.03583,1.03583,0.725079,-0.297981,1.14987,1.14987,0.805435
2112,1.775,1000060120,-0.534909,2.14648,2.09489,1.62602,-0.455317,1.54786,1.54619,1.0905,-0.338102,0.992216,0.992216,0.694444,-0.327068,1.0356,1.0356,0.725416
2112,1.825,1000060120,-0.41835,2.16571,2.1151,1.64441,-0.490905,1.50221,1.50104,1.05568,-0.331265,1.03713,1.03713,0.72584,-0.365385,1.06675,1.06675,0.747202
2112,1.875,1000060120,-0.476626,2.1319,2.085,1.60902,-0.514945,1.5811,1.57862,1.11817,-0.344946,1.02825,1.02825,0.719767,-0.285916,1.11153,1.11153,0.778639
2112,1.925,1000060120,-0.475287,2.13484,2.08789,1.61343,-0.551887,1.5172,1.51568,1.0698,-0.325941,1.01118,1.01118,0.707823,-0.339941,1.00749,1.00749,0.705695
2112,1.975,1000060120,-0.469549,2.11453,2.07158,1.59419,-0.416985,1.53966,1.53784,1.08546,-0.353862,0.997187,0.997187,0.698198,-0.397591,1.10071,1.10071,0.770908
2112,2.025,1000060120,-0.49614,2.05935,2.0223,1.53536,-0.461549,1.56214,1.56022,1.10064,-0.378828,1.03069,1.03069,0.721259,-0.303078,1.16772,1.16771,0.817921
2112,0.075,1000080160,-0.309741,2.14093,2.0965,1.61767,-0.424685,1.64758,1.64361,1.16617,0.144809,1.02861,1.02861,0.720369,-0.0459906,1.10686,1.10686,0.775275
2112,0.125,1000080160,-0.264609,2.22526,2.16689,1.70389,-0.473542,1.67581,1.67062,1.19214,0.0331643,1.07009,1.07009,0.749613,-0.195434,1.10424,1.10424,0.773212
2112,0.175,1000080160,-0.357121,2.15346,2.10481,1.62752,-0.45123,1.62152,1.61785,1.14854,0.0174241,1.1519,1.1519,0.806696,-0.317611,1.12406,1.12406,0.78725
2112,0.225,1000080160,-0.407959,2.20273,2.14467,1.68062,-0.472559,1.69045,1.68438,1.20428,-0.041189,1.14424,1.14423,0.801359,-0.362605,1.13177,1.13177,0.792597
2112,0.275,1000080160,-0.435103,2.1946,2.13678,1.67417,-0.478802,1.66242,1.65765,1.1815,-0.0595768,1.17287,1.17287,0.821515,-0.355211,1.1853,1.18529,0.83023
2112,0.325,1000080160,-0.411074,2.20909,2.14976,1.68928,-0.55226,1.69891,1.69241,1.2125,-0.0892229,1.16552,1.16551,0.81641,-0.379315,1.20885,1.20884,0.846764
2112,0.375,1000080160,-0.44703,2.22745,2.16354,1.7091,-0.477274,1.6897,1.68378,1.20376,-0.125869,1.18905,1.18905,0.832979,-0.36875,1.22584,1.22582,0.858693
2112,0.425,1000080160,-0.426138,2.23072,2.16762,1.71266,-0.505456,1.69925,1.69314,1.21212,-0.153972,1.1784,1.1784,0.825505,-0.334627,1.20759,1.20758,0.845936
2112,0.475,1000080160,-0.46701,2.22686,2.16404,1.70922,-0.486081,1.67656,1.67145,1.19044,-0.147982,1.18909,1.18909,0.833016,-0.353318,1.24089,1.24087,0.869306
2112,0.525,1000080160,-0.464392,2.22791,2.16471,1.7102,-0.462489,1.67714,1.67234,1.19338,-0.174037,1.18797,1.18796,0.832358,-0.351278,1.22026,1.22024,0.854875
2112,0.575,1000080160,-0.479363,2.22831,2.16581,1.71126,-0.52184,1.68796,1.68235,1.20135,-0.210988,1.19529,1.19528,0.835746,-0.325323,1.23757,1.23755,0.866993
2112,0.625,1000080160,-0.446433,2.12621,2.08086,1.60396,-0.492858,1.6951,1.68904,1.20603,-0.192498,1.1863,1.1863,0.829725,-0.308607,1.23296,1.2327,0.863775
2112,0.675,1000080160,-0.510083,2.19262,2.13247,1.67285,-0.503373,1.71028,1.70329,1.22111,-0.240007,1.20409,1.20408,0.842491,-0.286277,1.20349,1.20348,0.843098
2112,0.725,1000080160,-0.470104,2.14642,2.09686,1.62492,-0.524387,1.68451,1.67856,1.20037,-0.235728,1.18511,1.1851,0.829061,-0.290748,1.23267,1.23265,0.863626
2112,0.775,1000080160,-0.525523,2.21432,2.14997,1.69588,-0.559306,1.66611,1.66079,1.18437,-0.254667,1.18177,1.18176,0.826017,-0.285067,1.21467,1.21466,0.850989
2112,0.825,1000080160,-0.369377,2.22115,2.16166,1.69888,-0.488313,1.72641,1.71876,1.23155,-0.237387,1.19991,1.1999,0.839905,-0.254209,1.19744,1.19743,0.838855
2112,0.875,1000080160,-0.383262,2.19184,2.13605,1.6707,-0.449921,1.72273,1.71551,1.23042,-0.248571,1.20396,1.20395,0.842794,-0.253387,1.21914,1.21913,0.85217
2112,0.925,1000080160,-0.433259,2.20564,2.14701,1.68613,-0.510697,1.70829,1.70144,1.2164,-0.245964,1.1861,1.18609,0.829948,-0.259044,1.19263,1.19263,0.835473
2112,0.975,1000080160,-0.269271,2.15887,2.11061,1.63351,-0.535314,1.67327,1.66757,1.18922,-0.261526,1.18985,1.18984,0.832388,-0.291264,1.19001,1.19,0.833653
2112,1.025,1000080160,-0.476587,2.18428,2.12808,1.66409,-0.512569,1.68795,1.68214,1.19995,-0.251256,1.18945,1.18944,0.83253,-0.284182,1.17206,1.17206,0.819644
2112,1.075,1000080160,-0.498932,2.23668,2.1708,1.71993,-0.507745,1.67391,1.66833,1.19145,-0.251656,1.16587,1.16586,0.815688,-0.268708,1.17677,1.17677,0.822651
2112,1.125,1000080160,-0.495421,2.19058,2.13065,1.66851,-0.535759,1.69259,1.68639,1.20491,-0.217641,1.15984,1.15983,0.811642,-0.264774,1.18686,1.18685,0.829925
2112,1.175,1000080160,-0.414361,2.26006,2.1908,1.74361,-0.525285,1.71561,1.70822,1.22288,-0.226293,1.16159,1.16159,0.813003,-0.261848,1.18978,1.18977,0.833507
2112,1.225,1000080160,-0.37992,2.14881,2.10109,1.62614,-0.43202,1.66792,1.66266,1.18537,-0.238607,1.17791,1.17791,0.824405,-0.242985,1.16055,1.16054,0.811582
2112,1.275,1000080160,-0.472769,2.20081,2.14055,1.6777,-0.447314,1.71339,1.70704,1.21962,-0.254187,1.17879,1.17878,0.825059,-0.322135,1.20158,1.20157,0.841755
2112,1.325,1000080160,-0.473436,2.2369,2.17065,1.71945,-0.462866,1.7293,1.72144,1.23405,-0.261186,1.17314,1.17313,0.821204,-0.25049,1.16958,1.16957,0.817513
2112,1.375,1000080160,-0.478456,2.18247,2.12529,1.65988,-0.427848,1.66836,1.66373,1.18404,-0.225884,1.13735,1.13735,0.795848,-0.285381,1.19316,1.19316,0.835852
2112,1.425,1000080160,-0.484909,2.18301,2.12719,1.66315,-0.431738,1.67609,1.67018,1.19092,-0.221936,1.17277,1.17276,0.82097,-0.185947,1.24339,1.24337,0.869175
2112,1.475,1000080160,-0.498595,2.12934,2.08216,1.60808,-0.472058,1.71833,1.71191,1.22418,-0.262823,1.1607,1.1607,0.812206,-0.230592,1.18328,1.18328,0.829074
2112,1.525,1000080160,-0.41717,2.23933,2.17613,1.72148,-0.463985,1.68034,1.67472,1.19362,-0.242101,1.17456,1.17455,0.821662,-0.238962,1.14396,1.14396,0.799601
2112,1.575,1000080160,-0.511324,2.2807,2.2046,1.76682,-0.522876,1.70188,1.69536,1.21234,-0.230329,1.16734,1.16733,0.816461,-0.214856,1.12074,1.12074,0.783738
2112,1.625,1000080160,-0.444863,2.24622,2.17976,1.72939,-0.526889,1.64166,1.63723,1.16566,-0.253971,1.15927,1.15927,0.811382,-0.205428,1.1881,1.18809,0.832313
2112,1.675,1000080160,-0.394354,2.12194,2.07562,1.5992,-0.487425,1.6431,1.63922,1.16645,-0.230716,1.15624,1.15624,0.809354,-0.275344,1.17367,1.17367,0.822209
2112,1.725,1000080160,-0.430655,2.18388,2.12674,1.66237,-0.445133,1.67955,1.67478,1.19484,-0.265223,1.15842,1.15842,0.810882,-0.206474,1.19226,1.19225,0.835374
2112,1.775,1000080160,-0.498387,2.18876,2.13067,1.66902,-0.486667,1.62571,1.62161,1.15258,-0.245335,1.17491,1.1749,0.82219,-0.294585,1.15739,1.15739,0.809533
2112,1.825,1000080160,-0.456279,2.26565,2.19549,1.75071,-0.49682,1.70837,1.70177,1.2192,-0.219781,1.13803,1.13803,0.796486,-0.231756,1.2108,1.21079,0.848243
2112,1.875,1000080160,-0.472816,2.17884,2.12409,1.65863,-0.42521,1.65155,1.64776,1.17228,-0.240333,1.19164,1.19164,0.83359,-0.270509,1.15188,1.15188,0.806912
2112,1.925,1000080160,-0.491166,2.211,2.14972,1.68871,-0.481858,1.65188,1.64741,1.17332,-0.282459,1.1484,1.1484,0.803264,-0.251276,1.19429,1.19428,0.836802
2112,1.975,1000080160,-0.455647,2.18604,2.12981,1.66565,-0.45746,1.66126,1.65701,1.18028,-0.234841,1.15954,1.15954,0.810545,-0.331888,1.13926,1.13926,0.798095
2112,2.025,1000080160,-0.418689,2.16635,2.11258,1.64103,-0.553893,1.62276,1.61798,1.14878,-0.271832,1.15153,1.15152,0.806808,-0.236289,1.19761,1.1976,0.838978
2112,0.075,1000180400,-0.956359,2.28156,2.28156,1.59839,-0.807863,1.8733,1.8733,1.3095,-0.919942,1.24332,1.24332,0.870307,-1.35782,1.33419,1.33419,0.934184
2112,0.125,1000180400,-1.20139,2.33977,2.33977,1.63512,-0.90285,1.93447,1.93447,1.35281,-0.750763,1.36981,1.36981,0.959176,-1.26435,1.37583,1.37583,0.963588
2112,0.175,1000180400,-1.26093,2.32245,2.32245,1.62663,-0.938743,1.99937,1.99937,1.39858,-0.748609,1.39576,1.39576,0.977639,-1.3146,1.40988,1.40988,0.987474
2112,0.225,1000180400,-1.3564,2.37828,2.37828,1.66528,-0.969417,1.98841,1.98841,1.39026,-0.799117,1.43663,1.43663,1.00638,-1.26449,1.45469,1.45469,1.01896
2112,0.275,1000180400,-1.40562,2.37762,2.37762,1.66466,-0.954365,2.0263,2.0263,1.41645,-0.856627,1.46001,1.46001,1.02291,-1.24571,1.49355,1.49355,1.04679
2112,0.325,1000180400,-1.36729,2.27784,2.27784,1.59573,-0.961675,2.0706,2.0706,1.44863,-0.923722,1.46389,1.46389,1.02449,-1.29837,1.51351,1.51351,1.06033
2112,0.375,1000180400,-1.47791,2.36646,2.36646,1.6564,-1.00273,2.07613,2.07613,1.45108,-0.963439,1.49494,1.49494,1.0464,-1.28211,1.54141,1.54141,1.07696
2112,0.425,1000180400,-1.45533,2.31928,2.31928,1.6244,-0.989158,2.13497,2.13497,1.49427,-1.01203,1.49694,1.49694,1.04766,-1.26234,1.55668,1.55668,1.09035
2112,0.475,1000180400,-1.47091,2.3027,2.3027,1.61263,-1.04434,2.13426,2.13426,1.49531,-1.06373,1.51404,1.51404,1.06062,-1.28089,1.57917,1.57917,1.10714
2112,0.525,1000180400,-1.5695,2.28299,2.28299,1.5988,-1.01373,2.17988,2.17988,1.52508,-1.09916,1.55553,1.55553,1.0896,-1.3483,1.60703,1.60703,1.12572
2112,0.575,1000180400,-1.52094,2.32927,2.32927,1.63139,-1.10743,2.17256,2.17256,1.5196,-1.14544,1.5601,1.5601,1.09295,-1.37092,1.59229,1.59229,1.11548
2112,0.625,1000180400,-1.4602,2.2761,2.2761,1.59445,-1.09715,2.1592,2.1592,1.51167,-1.17587,1.57863,1.57863,1.10464,-1.35289,1.62528,1.62528,1.13851
2112,0.675,1000180400,-1.49792,2.30481,2.30481,1.61419,-1.15477,2.26011,2.26011,1.58182,-1.22664,1.57372,1.57372,1.10002,-1.40212,1.63676,1.63676,1.14658
2112,0.725,1000180400,-1.47583,2.2845,2.2845,1.5992,-1.13708,2.26227,2.26227,1.58232,-1.27567,1.61768,1.61768,1.13285,-1.40898,1.6537,1.6537,1.15843
2112,0.775,1000180400,-1.51072,2.28582,2.28582,1.60094,-1.16282,2.23429,2.23429,1.56164,-1.25807,1.60326,1.60326,1.1207,-1.44685,1.63055,1.63055,1.14221
2112,0.825,1000180400,-1.45504,2.31966,2.31966,1.62496,-1.1643,2.26857,2.26857,1.5855,-1.26379,1.64198,1.64198,1.1503,-1.48094,1.65447,1.65447,1.15895
2112,0.875,1000180400,-1.53415,2.27986,2.27986,1.59702,-1.23221,2.32389,2.32389,1.62556,-1.32488,1.65956,1.65956,1.16523,-1.54031,1.7041,1.7041,1.1937
2112,0.925,1000180400,-1.49555,2.30188,2.30188,1.60941,-1.19642,2.29696,2.29696,1.60902,-1.29421,1.67252,1.67252,1.16974,-1.57563,1.64999,1.64999,1.15578
2112,0.975,1000180400,-1.57168,2.23463,2.23463,1.56528,-1.17055,2.29994,2.29994,1.60944,-1.34364,1.65647,1.65647,1.16092,-1.55361,1.68467,1.68467,1.18024
2112,1.025,1000180400,-1.55825,2.31831,2.31831,1.62311,-1.2106,2.30442,2.30442,1.61217,-1.36342,1.66764,1.66764,1.16835,-1.53842,1.69425,1.69425,1.18684
2112,1.075,1000180400,-1.50391,2.37814,2.37814,1.66504,-1.26535,2.28563,2.28563,1.60021,-1.38482,1.68419,1.68419,1.18033,-1.57049,1.70515,1.70515,1.19659
2112,1.125,1000180400,-1.44417,2.30117,2.30117,1.61277,-1.21125,2.34876,2.34876,1.64306,-1.37576,1.72009,1.72009,1.20429,-1.60784,1.67787,1.67787,1.17547
2112,1.175,1000180400,-1.53888,2.32578,2.32578,1.62799,-1.202,2.2947,2.2947,1.60517,-1.39533,1.70835,1.70835,1.19575,-1.66713,1.74961,1.74961,1.22552
2112,1.225,1000180400,-1.51932,2.32551,2.32551,1.62853,-1.20715,2.35759,2.35759,1.64918,-1.34964,1.6953,1.6953,1.18618,-1.66089,1.71876,1.71876,1.20407
2112,1.275,1000180400,-1.55762,2.2026,2.2026,1.54296,-1.24611,2.33507,2.33507,1.6332,-1.41531,1.73077,1.73077,1.2109,-1.60578,1.74387,1.74387,1.22156
2112,1.325,1000180400,-1.56391,2.34199,2.34199,1.64032,-1.23504,2.35671,2.35671,1.65076,-1.38026,1.71316,1.71316,1.20062,-1.63521,1.7243,1.7243,1.20758
2112,1.375,1000180400,-1.56222,2.31356,2.31356,1.62403,-1.2474,2.39495,2.39495,1.67613,-1.40863,1.73667,1.73667,1.21654,-1.60081,1.73904,1.73904,1.21813
2112,1.425,1000180400,-1.50217,2.24792,2.24792,1.57392,-1.18624,2.30874,2.30874,1.61389,-1.36948,1.73339,1.73339,1.21437,-1.63199,1.74367,1.74367,1.2215
2112,1.475,1000180400,-1.46221,2.31137,2.31137,1.61944,-1.16471,2.27546,2.27546,1.59396,-1.39912,1.75178,1.75178,1.22708,-1.67841,1.79701,1.79701,1.25875
2112,1.525,1000180400,-1.54277,2.32902,2.32902,1.63164,-1.23128,2.29636,2.29636,1.60859,-1.37358,1.72198,1.72198,1.20618,-1.69271,1.74835,1.74835,1.22477
2112,1.575,1000180400,-1.54071,2.31902,2.31902,1.62557,-1.20076,2.27615,2.27615,1.59262,-1.39432,1.74864,1.74864,1.2246,-1.70989,1.75517,1.75517,1.23169
