probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4211,0.325,1000060120,4.46857,1.04571,1.02031,0.789967,4.17663,9.47474,3.38508,5.87784,4.85573,10.5056,4.39579,14.2107,2.04551,11.7531,4.54989,6.32018
-211,0.175,1000260560,2,16.1794,3.74647,2.61244,2.21454,17.8137,6.31547,11.5561,4.53409,10.1643,4.39422,6.22516,2.24512,9.19996,3.31153,5.19408,,,,,,,,,,,,,,,,,,
-211,0.225,1000260560,2.00988,14.4525,4.69038,3.72933,5.27128,10.4789,5.6358,7.95332,5.00456,9.23416,4.71523,6.49966,3.87818,10.0953,3.34254,4.78974,,,,,,,,,,,,,,,,,,
-211,0.275,1000260560,6.63498,3.96031,3.14386,3.14139,6.23437,9.63935,6.01884,8.08474,5.25594,9.42668,5.17233,7.15411,4.90102,10.3448,3.37418,4.27626,,,,,,,,,,,,,,,,,,
-211,0.325,1000260560,7.36013,3.46633,3.05579,2.78006,7.77077,11.8854,5.68152,6.7292,5.33314,10.435,5.71335,8.04838,4.74898,9.3881,3.99837,5.42809,,,,,,,,,,,,,,,,,,
-211,0.375,1000260560,7.61404,3.62613,3.20275,2.91427,9.40325,7.26341,5.7894,6.19235,4.92468,14.6181,6.62398,9.87558,5.06664,9.65127,4.31359,5.78796,,,,,,,,,,,,,,,,,,
-211,0.425,1000260560,8.03253,3.75916,3.3648,3.02924,10.2028,7.35231,6.10596,6.35897,5.13756,15.2039,7.29021,10.8848,5.05635,9.01282,4.67123,6.41584,,,,,,,,,,,,,,,,,,
-211,0.475,1000260560,8.25112,3.72615,3.38548,2.99909,10.8645,7.11267,6.13704,6.17137,4.76343,15.8016,8.31882,13.2791,5.28804,9.16118,4.92796,6.71813,,,,,,,,,,,,,,,,,,
-211,0.525,1000260560,8.41695,4.17365,3.69801,3.38154,11.5729,7.10645,6.34081,6.24044,5.98901,14.7115,8.48558,12.589,5.50524,9.42594,5.5365,7.64375,,,,,,,,,,,,,,,,,,
-211,0.575,1000260560,8.72053,4.32636,3.8524,3.51645,13.0391,6.80386,6.50979,6.04609,7.12942,11.9383,8.91711,12.784,6.58127,10.4524,5.98177,7.8188,,,,,,,,,,,,,,,,,,
-211,0.625,1000260560,8.7105,4.46124,3.93352,3.63088,13.696,6.71857,6.61563,6.0139,7.90075,11.116,9.56374,13.7383,7.49362,11.6364,5.98854,7.37021,,,,,,,,,,,,,,,,,,
-211,0.675,1000260560,9.32813,4.86511,4.3168,3.99002,13.8536,6.7661,6.70125,6.09359,9.25816,9.99523,9.72223,13.4748,8.81718,12.3199,6.05106,6.818,,,,,,,,,,,,,,,,,,
-211,0.725,1000260560,9.52275,4.95967,4.41281,4.08169,13.9831,7.11231,7.06174,6.58415,9.9971,10.375,10.325,14.6466,9.99851,7.08475,5.86113,6.0715,,,,,,,,,,,,,,,,,,
-211,0.775,1000260560,9.6406,4.73237,4.29643,3.87788,14.4524,6.6876,6.7952,6.07912,11.3745,12.842,10.2014,13.7768,10.9982,6.67089,5.88095,5.72582,,,,,,,,,,,,,,,,,,
-211,0.825,1000260560,9.97756,5.12008,4.61709,4.22771,14.6393,6.88701,7.04447,6.40688,12.1863,13.5065,10.4901,14.3039,11.9529,6.11101,5.71587,5.22432,,,,,,,,,,,,,,,,,,
-211,0.875,1000260560,10.1613,5.06781,4.6195,4.18329,15.3231,13.4597,7.19956,6.46839,12.6458,13.7383,10.7564,14.8813,12.5485,5.94158,5.71656,5.06315,,,,,,,,,,,,,,,,,,
-211,0.925,1000260560,10.879,4.82745,4.58175,3.95702,15.5965,13.8293,7.57791,7.00727,13.2523,13.9226,11.2343,16.1552,13.0635,6.028,5.88961,5.17025,,,,,,,,,,,,,,,,,,
-211,0.975,1000260560,10.4731,5.71953,5.11483,4.78814,16.2172,13.8592,7.46241,6.69498,14.0676,13.7411,12.1477,19.0023,13.5734,5.57865,5.60308,4.68398,,,,,,,,,,,,,,,,,,
-211,1.025,1000260560,10.7408,5.82294,5.24717,4.89501,16.2608,14.0382,7.65387,6.99432,15.4166,15.5907,11.3722,16.1499,13.7316,6.1766,6.15406,5.36375,,,,,,,,,,,,,,,,,,
-211,1.075,1000260560,10.8602,6.25931,5.56717,5.31348,16.7903,14.49,7.95422,7.41677,14.8839,12.9012,13.255,22.9412,14.1039,6.14389,6.20593,5.3451,,,,,,,,,,,,,,,,,,
-211,1.125,1000260560,11.4766,6.0926,5.5943,5.1838,17.0935,14.3517,7.65921,6.87235,16.4178,14.5384,13.1145,22.33,14.433,6.54324,6.65487,5.88016,,,,,,,,,,,,,,,,,,
-211,1.175,1000260560,11.8296,6.39119,5.89764,5.50134,18.2207,15.8836,8.37808,7.96217,13.7639,12.0294,16.1999,55.6436,14.4752,6.63764,6.75507,6.0169,,,,,,,,,,,,,,,,,,
-211,1.225,1000260560,12.1419,6.08255,5.73829,5.19875,18.5969,15.9985,7.95463,7.18487,17.0341,12.4277,14.3423,27.0296,15.0269,6.54613,6.82642,5.98769,,,,,,,,,,,,,,,,,,
-211,1.275,1000260560,12.2077,6.69271,6.20972,5.84804,18.5412,15.8541,7.90319,7.09432,17.4718,11.8095,14.5079,27.8287,15.1926,6.6503,6.99164,6.18249,,,,,,,,,,,,,,,,,,
-211,1.325,1000260560,12.3309,6.89489,6.39287,6.07944,18.6768,16.383,8.22967,7.66149,15.9176,10.491,20.7634,92.8278,15.5359,13.7135,7.46086,6.82681,,,,,,,,,,,,,,,,,,
-211,1.375,1000260560,12.3621,6.91913,6.42989,6.10255,19.9749,17.7076,8.4598,8.01238,19.9985,11.8786,22.0788,65.3349,15.6115,13.9482,7.72241,7.21324,,,,,,,,,,,,,,,,,,
-211,1.425,1000260560,13.0147,6.67846,6.41016,5.88998,19.8691,9.2271,8.15953,7.45864,19.5298,9.6989,19.8965,52.0309,16.2671,13.9224,7.52652,6.78016,,,,,,,,,,,,,,,,,,
-211,1.475,1000260560,13.2437,7.00337,6.74142,6.3116,19.9999,16.9026,9.12832,9.40564,19.9999,17.2452,21.2218,61.8257,16.5492,14.4677,8.04363,7.59527,,,,,,,,,,,,,,,,,,
-211,1.525,1000260560,13.8389,7.04543,6.94969,6.46213,20,17.8316,8.95143,9.02224,19.9967,17.4466,22.7844,70.1454,16.6027,14.8029,8.40238,8.22157,,,,,,,,,,,,,,,,,,
-211,1.575,1000260560,13.5387,7.18124,6.9877,6.58134,20,15.923,8.38104,7.84498,19.9999,11.1882,22.924,71.3863,17.7411,14.7812,7.71762,6.85648,,,,,,,,,,,,,,,,,,
-211,1.625,1000260560,13.8437,13.3507,7.21727,6.85102,19.9998,17.7967,8.01167,7.19914,19.9979,13.7101,36.2945,59.652,16.9038,15.0081,8.48473,8.37254,,,,,,,,,,,,,,,,,,
-211,1.675,1000260560,14.0689,13.4278,7.30205,6.91224,19.9999,16.7091,8.04705,7.30088,20,9.24828,36.7078,67.6178,17.0946,15.955,9.53076,10.6305,,,,,,,,,,,,,,,,,,
-211,1.725,1000260560,14.3936,13.4374,7.28431,6.80966,20,16.1403,8.76391,8.65669,20,17.4194,110.894,97.2431,17.2461,15.892,9.32716,10.0897,,,,,,,,,,,,,,,,,,
-211,1.775,1000260560,14.3178,13.4144,7.26294,6.7944,20,15.8127,8.67056,8.49016,19.9706,14.3598,70.5875,61.3522,18.2332,16.8222,9.57809,10.5819,,,,,,,,,,,,,,,,,,
-211,1.825,1000260560,14.8562,14.1639,8.116,8.07776,20,15.7794,8.4422,8.03971,20,17.9176,109.075,59.1128,17.9539,16.419,9.34961,10.055,,,,,,,,,,,,,,,,,,
-211,1.875,1000260560,14.8442,14.3722,8.37119,8.5933,20,15.5039,9.13186,9.43323,19.9372,17.0203,112.701,85.4034,16.5492,16.2345,10.6739,13.7562,,,,,,,,,,,,,,,,,,
-211,1.925,1000260560,15.6594,14.457,8.30214,8.26024,20,16.9652,8.85584,8.94479,19.9997,17.4855,110.962,70.3685,17.8352,16.7241,10.0006,11.7548,,,,,,,,,,,,,,,,,,
-211,1.975,1000260560,14.9521,14.3973,8.37896,8.58585,20,16.3374,9.48966,10.2352,20,12.7422,116.197,59.6335,18.9163,17.4418,9.83964,11.1499,,,,,,,,,,,,,,,,,,
-211,2.025,1000260560,15.8089,14.6957,8.54265,8.70091,20,16.5067,9.35335,10.1512,20,13.461,113.905,58.8865,16.8853,16.4098,11.3763,15.8633,,,,,,,,,,,,,,,,,,
111,0.075,1000060120,2.00007,12.5223,0.624041,0.450047,2.00022,16.865,2.98645,2.14259,4.29076,9.69985,3.54676,6.55533,2,16.4042,2.29068,1.60186,,,,,,,,,,,,,,,,,,
111,0.125,1000060120,2,12.1445,1.24872,0.870625,2.00001,14.3684,3.08851,2.23578,4.46668,10.2557,3.87873,14.0497,2,16.117,2.51259,1.76114,,,,,,,,,,,,,,,,,,
111,0.175,1000060120,2.00003,16.3331,1.70677,1.18837,2.00239,11.7729,3.52173,2.78978,4.95712,9.44173,3.91666,14.2787,2,16.9712,2.89696,2.06917,,,,,,,,,,,,,,,,,,
111,0.225,1000060120,3.09968,3.40107,1.57842,2.2036,3.63145,11.0809,3.10525,5.1768,4.80816,10.9431,4.46348,14.1451,2.00011,17.1763,3.43517,2.60865,,,,,,,,,,,,,,,,,,
111,0.275,1000060120,4.20017,1.1876,1.09619,0.933843,4.6528,5.17923,2.94375,4.33429,4.80363,11.7824,4.61586,13.8888,2.00013,15.1909,3.74368,3.00705,,,,,,,,,,,,,,,,,,
111,0.325,1000060120,4.43428,1.02567,1.00136,0.771278,5.38157,4.29657,2.88255,3.95418,4.43691,15.8334,5.0083,13.5743,2,17.1615,3.80705,3.10668,,,,,,,,,,,,,,,,,,
111,0.375,1000060120,4.43879,1.04445,1.0173,0.790827,5.96068,3.65748,2.80314,3.61357,4.59929,15.4968,5.20428,14.2989,2,17.4236,3.60118,2.83066,,,,,,,,,,,,,,,,,,
111,0.425,1000060120,4.47681,1.13862,1.0943,0.874495,5.85045,4.58757,3.18561,4.88311,4.53941,16.4863,5.41883,15.627,2.00007,17.999,3.74352,3.01634,,,,,,,,,,,,,,,,,,
111,0.475,1000060120,4.56691,1.13927,1.10246,0.869162,5.95069,4.75945,3.30292,5.28878,4.63031,15.2034,5.09387,14.1193,2.00009,17.8982,3.63788,2.88871,,,,,,,,,,,,,,,,,,
111,0.525,1000060120,4.61112,1.13744,1.10419,0.861712,6.43497,4.95909,3.56289,6.30763,5.59387,10.7401,5.40552,16.2898,2.00021,17.9405,3.72486,3.01391,,,,,,,,,,,,,,,,,,
111,0.575,1000060120,4.60819,1.17637,1.13482,0.900303,6.72463,4.44007,3.36094,5.50968,5.92851,9.14711,5.27424,15.6405,2.00001,17.785,4.07076,3.55281,,,,,,,,,,,,,,,,,,
111,0.625,1000060120,4.69732,1.25957,1.20635,0.970216,7.03227,3.78717,3.04632,4.36969,6.57003,11.1328,4.90267,13.7599,2,17.9864,4.16656,3.70684,,,,,,,,,,,,,,,,,,
111,0.675,1000060120,4.62683,1.35029,1.26357,1.05498,7.00742,5.01361,3.6539,6.72028,5.69916,12.594,5.93154,20.4731,2.001,15.1139,4.79032,4.92289,,,,,,,,,,,,,,,,,,
111,0.725,1000060120,4.73829,1.34889,1.2761,1.04791,6.74116,5.18876,3.73303,7.02415,5.10966,15.6365,6.76788,24.2286,2,17.9979,4.76975,4.91805,,,,,,,,,,,,,,,,,,
111,0.775,1000060120,4.82107,1.34398,1.28153,1.03875,7.43647,4.29224,3.25371,5.10305,6.28568,9.88953,5.44318,17.1422,2.00012,15.3349,5.75962,7.38971,,,,,,,,,,,,,,,,,,
111,0.825,1000060120,4.82251,1.39473,1.3185,1.08415,7.14709,3.74609,3.00439,4.25752,2.10769,17.632,10.7526,18.6595,2.00002,15.1052,5.84666,7.71981,,,,,,,,,,,,,,,,,,
111,0.875,1000060120,4.78839,1.47809,1.3717,1.15885,6.80615,3.75133,3.00906,4.26916,3.53249,9.66247,26.568,23.9584,2.00139,9.01691,5.75783,7.52043,,,,,,,,,,,,,,,,,,
111,0.925,1000060120,4.88333,1.53844,1.42522,1.20741,6.78564,3.67054,2.94829,4.10051,6.86006,11.2092,5.09481,15.2417,2.00072,12.0244,6.53521,9.81518,,,,,,,,,,,,,,,,,,
111,0.975,1000060120,4.97181,1.53664,1.43607,1.2019,7.20106,3.55861,2.91629,3.93873,2.04683,16.1614,12.4881,17.6639,2.00027,17.6127,7.68607,17.8141,,,,,,,,,,,,,,,,,,
111,1.025,1000060120,4.97048,1.4951,1.40711,1.16516,7.60891,3.74909,2.93728,4.03399,5.22242,12.6111,7.46513,19.9853,2.00088,10.0769,6.03589,8.35932,,,,,,,,,,,,,,,,,,
111,1.075,1000060120,5.03609,1.59062,1.48138,1.24606,7.39625,5.38932,3.78231,7.21231,7.35138,6.87148,4.28004,14.3896,2.00065,10.8915,7.85442,18.4026,,,,,,,,,,,,,,,,,,
111,1.125,1000060120,5.13124,1.58036,1.4866,1.23255,7.08294,4.6224,3.4773,5.93537,5.04822,16.2674,5.95195,20.502,2.00021,11.547,6.57257,9.98584,,,,,,,,,,,,,,,,,,
111,1.175,1000060120,5.1041,1.72408,1.57935,1.35876,6.96767,3.5783,2.92014,3.97948,5.23965,15.8882,6.00553,21.5564,2.00032,13.3493,6.16429,8.83287,,,,,,,,,,,,,,,,,,
111,1.225,1000060120,5.26738,1.5639,1.49023,1.21077,7.39522,3.69884,2.96562,4.09919,2.00747,17.1291,9.17446,14.7476,2,9.18864,6.80169,18.0124,,,,,,,,,,,,,,,,,,
111,1.275,1000060120,5.26387,1.76851,1.63232,1.39264,7.24718,4.46432,3.37511,5.56748,4.93972,13.664,6.95666,24.1864,2.00007,17.6878,5.87094,7.61885,,,,,,,,,,,,,,,,,,
111,1.325,1000060120,5.29628,1.66249,1.5646,1.29761,8.76917,12.2207,3.88186,14.3712,4.275,16.6387,4.7959,13.6621,2,9.16119,7.46968,18.4039,,,,,,,,,,,,,,,,,,
111,1.375,1000060120,5.42234,1.61914,1.54715,1.25255,8.0189,4.29067,3.02442,4.43574,4.38177,13.4804,7.94302,16.2013,2.00009,13.0524,4.89296,5.20376,,,,,,,,,,,,,,,,,,
111,1.425,1000060120,5.42557,1.65481,1.57346,1.28526,7.57144,11.723,4.51715,14.554,6.06605,5.43755,3.39053,6.2927,2.00028,12.56,6.22091,8.71401,,,,,,,,,,,,,,,,,,
111,1.475,1000060120,5.34011,1.82696,1.68197,1.44223,8.1557,5.25693,3.40013,5.73813,4.57518,12.839,4.39548,13.7272,2,17.979,4.82224,4.98219,,,,,,,,,,,,,,,,,,
111,1.525,1000060120,5.39725,1.84225,1.70102,1.45387,7.82974,4.00351,2.94595,4.17984,2.00123,16.4422,5.29117,6.33529,2.00019,9.83494,6.41934,9.18541,,,,,,,,,,,,,,,,,,
111,1.575,1000060120,5.61824,1.78719,1.69148,1.39785,8.66492,3.39161,2.38619,2.81259,2.0443,9.02885,21.9128,18.471,2.00006,17.8364,5.77839,7.43223,,,,,,,,,,,,,,,,,,
111,1.625,1000060120,5.55273,1.89526,1.75829,1.49955,8.10917,3.75678,2.73076,3.58288,2.20176,11.7582,26.8217,26.6967,2.00013,15.7403,4.21657,3.77366,,,,,,,,,,,,,,,,,,
111,1.675,1000060120,5.62501,1.66828,1.60386,1.28706,10.8239,12.6734,6.61745,22.8893,2.00068,13.3918,4.99427,6.18402,2,17.7402,5.31867,6.31152,,,,,,,,,,,,,,,,,,
111,1.725,1000060120,5.61474,1.70636,1.63171,1.32284,9.97447,12.404,4.47889,13.8823,2.02376,17.9855,7.59073,16.362,2.00099,17.9686,5.8318,7.46124,,,,,,,,,,,,,,,,,,
111,1.775,1000060120,5.69951,1.9087,1.78715,1.5106,7.91246,2.49854,2.12161,2.1028,2.00012,9.07683,4.86019,6.07357,2.00012,17.5621,4.07022,3.46912,,,,,,,,,,,,,,,,,,
111,1.825,1000060120,5.56929,1.81841,1.70774,1.42848,8.2961,2.82572,2.27542,2.40045,2.00068,9.64945,5.12996,5.91063,2,17.8178,4.69924,4.63024,,,,,,,,,,,,,,,,,,
111,1.875,1000060120,5.75125,1.887,1.7784,1.48883,7.79624,1.9723,1.82686,1.5453,2.00199,12.0481,4.62571,4.93548,2,17.3985,4.05049,3.46248,,,,,,,,,,,,,,,,,,
111,1.925,1000060120,5.77381,1.87562,1.77308,1.47742,8.84207,4.19906,2.5621,3.44916,3.57037,16.6346,3.90538,13.427,2.40777,11.4638,3.81196,12.5887,,,,,,,,,,,,,,,,,,
111,1.975,1000060120,5.8975,1.88317,1.79198,1.48241,10.5038,13.2465,3.56263,6.88474,4.57019,16.2268,5.21368,15.1628,2.00003,16.3151,3.62882,2.8951,,,,,,,,,,,,,,,,,,
111,2.025,1000060120,5.8186,1.92479,1.81286,1.52425,10.0014,12.842,4.17124,13.9792,2.00056,17.6134,4.12375,4.11777,2.00011,15.6222,4.78686,4.89609,,,,,,,,,,,,,,,,,,
111,0.075,1000080160,2,12.0292,0.657866,0.466599,2.00025,17.1676,3.37899,2.36106,2.00291,16.2264,4.4683,3.37782,2.00019,17.6718,2.10061,1.46783,,,,,,,,,,,,,,,,,,
111,0.125,1000080160,2,11.8459,1.31826,0.919547,2.00021,17.0552,3.52703,2.46776,2.00002,16.2401,4.86716,3.72413,2.00003,16.9834,2.32073,1.62047,,,,,,,,,,,,,,,,,,
111,0.175,1000080160,2.00001,15.9836,1.85848,1.2942,2.00348,14.9263,4.01187,3.05261,2.01693,17.9558,5.39663,5.81001,2.00004,17.9996,2.79927,1.95079,,,,,,,,,,,,,,,,,,
111,0.225,1000080160,2.88992,10.7299,1.9298,2.8948,3.73853,12.1931,3.67917,5.69257,2.52019,16.1789,5.53786,18.3022,2.00086,12.5839,3.32024,2.32848,,,,,,,,,,,,,,,,,,
111,0.275,1000080160,4.34443,1.53124,1.32651,1.21264,4.98263,10.2646,3.61101,4.92207,2.02169,14.243,5.84789,7.60598,2.00126,10.1619,3.77083,2.67646,,,,,,,,,,,,,,,,,,
111,0.325,1000080160,4.57223,1.30896,1.2281,1.02151,5.7984,5.36074,3.51306,4.37137,2.14142,10.1991,5.88085,10.0395,2.00047,16.0732,3.76533,2.65451,,,,,,,,,,,,,,,,,,
111,0.375,1000080160,4.6953,1.36059,1.27928,1.06056,6.55063,4.45795,3.36502,3.7979,2.00002,10.3548,6.27652,5.95741,2.0002,16.2296,3.97675,2.82182,,,,,,,,,,,,,,,,,,
111,0.425,1000080160,4.77848,1.32356,1.26207,1.02292,7.07115,4.45874,3.5173,4.02998,2.02144,9.61259,6.63421,9.60751,2.00025,17.4555,4.13168,2.96001,,,,,,,,,,,,,,,,,,
111,0.475,1000080160,4.79348,1.45731,1.35839,1.14063,7.18915,3.99652,3.3122,3.53013,2.00229,12.326,6.80252,7.60195,2.00006,17.9066,4.26069,3.08348,,,,,,,,,,,,,,,,,,
111,0.525,1000080160,4.8823,1.49003,1.39251,1.16495,7.26085,4.76041,3.7284,4.52587,2.00075,11.091,7.40439,8.56275,2.00005,17.9935,4.49301,3.31141,,,,,,,,,,,,,,,,,,
111,0.575,1000080160,4.95986,1.51332,1.41846,1.18178,8.02579,4.01776,3.51687,3.8696,2.9061,11.5893,7.4253,19.6944,2.00001,17.2185,4.77855,3.6218,,,,,,,,,,,,,,,,,,
111,0.625,1000080160,4.97544,1.62113,1.49305,1.27461,7.78848,4.61099,3.80453,4.6517,4.50371,14.315,6.86811,18.4859,2.00001,15.6739,5.35617,4.37103,,,,,,,,,,,,,,,,,,
111,0.675,1000080160,5.10032,1.68266,1.55183,1.32267,8.02518,5.14412,4.14854,5.68335,5.49509,14.6567,6.45083,19.54,2.00002,15.8696,5.42414,4.47833,,,,,,,,,,,,,,,,,,
111,0.725,1000080160,5.13345,1.76503,1.6101,1.39168,8.35552,4.00723,3.55939,3.95399,6.52758,9.12877,6.14602,20.2507,2.00001,13.4044,6.01268,5.46556,,,,,,,,,,,,,,,,,,
111,0.775,1000080160,5.2467,1.78635,1.64145,1.4062,8.25593,3.86537,3.45179,3.70682,5.81813,15.5704,7.22788,19.7726,2.79575,13.1077,5.83842,18.544,,,,,,,,,,,,,,,,,,
111,0.825,1000080160,5.21747,1.83888,1.67039,1.45153,8.06293,4.76702,3.9479,5.06399,2.00164,9.01609,10.3062,24.5963,3.36425,16.5886,7.48591,20.3551,,,,,,,,,,,,,,,,,,
111,0.875,1000080160,5.28098,1.83984,1.68136,1.45047,8.36347,4.1448,3.645,4.16895,5.52784,10.5641,9.68214,33.4534,3.87841,9.01736,7.01795,18.4789,,,,,,,,,,,,,,,,,,
111,0.925,1000080160,5.33662,2.04811,1.81902,1.62235,8.3168,4.1766,3.6622,4.21213,5.76403,16.001,7.74184,23.0165,2.06009,9.13584,9.11843,23.2221,,,,,,,,,,,,,,,,,,
111,0.975,1000080160,5.27737,2.07143,1.82124,1.64154,8.60476,5.19821,4.30058,6.14544,2.02743,10.1052,11.1395,23.353,5.99888,10.1675,5.06113,9.27479,,,,,,,,,,,,,,,,,,
111,1.025,1000080160,5.49402,2.0697,1.86037,1.63863,8.99138,4.94405,4.17859,5.72601,2.00097,14.5016,15.3492,28.477,2.00216,14.7769,8.55302,11.6237,,,,,,,,,,,,,,,,,,
111,1.075,1000080160,5.63337,1.98923,1.83221,1.56701,8.5688,4.63057,3.96306,5.06488,2.10211,17.0005,9.76703,26.6074,2.05192,14.3911,6.94273,9.74023,,,,,,,,,,,,,,,,,,
111,1.125,1000080160,5.73846,2.14599,1.94965,1.69707,8.33593,4.94588,4.09795,5.52093,6.50531,15.4646,8.95065,31.184,2.0048,9.5408,7.53432,8.93524,,,,,,,,,,,,,,,,,,
111,1.175,1000080160,5.80334,2.27987,2.04471,1.80676,8.66455,4.33234,3.79219,4.56153,2.00098,9.21486,10.1635,24.6082,2.00002,10.7709,6.55459,6.53697,,,,,,,,,,,,,,,,,,
111,1.225,1000080160,5.83595,2.32688,2.07927,1.84512,9.37739,4.63116,3.95397,5.05282,2.00612,9.85097,9.85963,24.1037,2.00048,11.7945,6.43666,6.21608,,,,,,,,,,,,,,,,,,
111,1.275,1000080160,5.86904,2.38728,2.12085,1.89539,8.46588,3.98587,3.55268,3.94188,2.00234,9.47574,10.7917,24.9108,2.10109,10.4132,6.00672,9.35855,,,,,,,,,,,,,,,,,,
111,1.325,1000080160,6.0461,2.31851,2.10967,1.83578,9.24509,5.34174,4.40217,6.4713,2.01942,15.2574,12.9091,20.2735,2.00004,10.7532,7.34612,8.36047,,,,,,,,,,,,,,,,,,
111,1.375,1000080160,6.12298,2.40107,2.17486,1.90396,9.54328,6.42577,4.92739,8.50639,2.0084,11.8513,9.80026,24.4397,2.00141,14.1732,6.61298,6.70155,,,,,,,,,,,,,,,,,,
111,1.425,1000080160,6.13171,2.43305,2.19591,1.93148,8.727,5.38291,4.4033,6.54426,5.64287,12.8998,5.98677,19.5599,2.00005,10.8402,5.77512,5.04581,,,,,,,,,,,,,,,,,,
111,1.475,1000080160,6.24409,2.51188,2.26476,1.99602,9.74013,5.21868,4.23148,5.94063,2.01048,9.41859,9.22729,23.7217,2.00044,9.26671,7.41619,8.57156,,,,,,,,,,,,,,,,,,
111,1.525,1000080160,6.30127,2.48099,2.2561,1.96836,9.65862,4.87184,4.03794,5.34545,2.00124,9.87435,10.2874,26.2432,2.0045,9.00058,6.2078,6.17318,,,,,,,,,,,,,,,,,,
111,1.575,1000080160,6.38402,2.22307,2.09453,1.74124,10.7291,6.69387,4.62434,7.41736,2.00001,10.8532,7.59049,9.61272,2.00005,17.2074,5.00235,3.96307,,,,,,,,,,,,,,,,,,
111,1.625,1000080160,6.40447,2.62773,2.3651,2.09345,10.8185,4.5161,3.55222,4.08953,2,17.8557,10.4348,25.1819,2.00001,13.8359,7.14291,7.93351,,,,,,,,,,,,,,,,,,
111,1.675,1000080160,6.4992,2.78903,2.48018,2.23321,10.6793,4.63318,3.59799,4.2963,2.00015,13.3464,7.11024,8.03788,2.00003,16.2158,6.60171,6.60153,,,,,,,,,,,,,,,,,,
111,1.725,1000080160,6.58714,2.5201,2.32591,1.9978,10.7952,4.9737,3.79206,4.71172,3.136,10.9484,14.7905,26.7223,2.00003,17.3691,6.77397,7.01368,,,,,,,,,,,,,,,,,,
111,1.775,1000080160,6.70358,2.34357,2.21934,1.83542,9.5559,3.06842,2.86785,2.56865,2.00008,9.6574,11.0639,26.4166,2.00013,17.9921,6.48604,6.41735,,,,,,,,,,,,,,,,,,
111,1.825,1000080160,6.69904,2.45671,2.2989,1.9361,10.4346,4.45728,3.59421,4.21754,2,16.8228,6.69965,7.24917,2.00004,17.9728,5.53229,4.64329,,,,,,,,,,,,,,,,,,
111,1.875,1000080160,6.84067,2.37084,2.25532,1.85468,10.2783,3.72474,3.27222,3.34876,2.00001,17.878,5.6888,5.12921,2.0001,17.9165,5.91338,5.22234,,,,,,,,,,,,,,,,,,
111,1.925,1000080160,7.11372,2.38185,2.29199,1.8529,10.1896,4.49985,3.72417,4.43496,2.00006,18,9.07425,24.2317,2,17.9999,6.17506,5.83547,,,,,,,,,,,,,,,,,,
111,1.975,1000080160,6.95402,2.47443,2.3439,1.94636,10.0254,4.50946,3.76602,4.55978,2.00002,12.8018,6.57009,6.95124,2.00008,16.5177,5.05644,3.98835,,,,,,,,,,,,,,,,,,
111,2.025,1000080160,6.98313,2.46506,2.34053,1.93643,10.5911,3.56774,3.04636,3.04619,2.44711,16.8984,7.59354,18.8753,2,17.8411,5.59351,4.78724,,,,,,,,,,,,,,,,,,
111,0.075,1000180400,2,2.79987,0.95389,0.665897,2.00001,11.5129,4.93052,3.43971,3.07321,17.3458,4.00574,6.41092,2.00009,17.4091,2.19673,1.5296,,,,,,,,,,,,,,,,,,
111,0.125,1000180400,2,11.724,2.05778,1.43785,2.00146,9.44123,5.31011,3.71165,2.98335,15.945,4.76706,7.78568,2.00004,17.3144,2.42535,1.68908,,,,,,,,,,,,,,,,,,
111,0.175,1000180400,2.00011,14.9177,2.86693,2.00223,2.98862,13.5232,5.3475,8.73939,2.14452,15.7392,6.07503,9.5312,2,17.5778,3.01033,2.09644,,,,,,,,,,,,,,,,,,
111,0.225,1000180400,2.00017,10.7086,3.66165,2.55604,4.8461,11.1217,5.22084,7.48496,2.01105,9.52189,6.7233,5.69373,2.00288,17.9557,3.69796,2.71308,,,,,,,,,,,,,,,,,,
111,0.275,1000180400,5.48934,3.23672,2.46755,2.51589,6.23074,10.7428,5.16019,6.6127,2.00202,12.2929,7.17898,5.08453,2.69365,16.3827,3.91804,6.2982,,,,,,,,,,,,,,,,,,
111,0.325,1000180400,6.03368,2.7207,2.34637,2.16396,7.48537,11.7042,5.07743,5.86542,2.00463,10.6946,7.67419,5.57995,2.20566,15.3379,4.47636,6.70473,,,,,,,,,,,,,,,,,,
111,0.375,1000180400,6.30878,2.74222,2.41574,2.1836,8.89376,6.55112,5.19235,5.43469,2.00175,17.6188,8.14909,5.7237,2.16379,17.4428,4.8555,7.12583,,,,,,,,,,,,,,,,,,
111,0.425,1000180400,6.52729,3.01435,2.61942,2.40393,9.73502,6.26016,5.26601,5.25035,2.00147,10.9413,8.72064,6.14631,2.17026,9.07421,5.23161,8.68829,,,,,,,,,,,,,,,,,,
111,0.475,1000180400,6.66615,3.03658,2.65976,2.42487,10.4786,6.17748,5.41112,5.22152,2.0021,15.405,9.43086,6.70242,2.44166,11.6925,5.50927,8.80509,,,,,,,,,,,,,,,,,,
