probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
-211,1.325,1000080160,1.93319,7.93379,4.07395,7.05986,-1.20446,1.63287,1.62084,1.17692,-1.14935,0.949916,0.949916,0.664966,-0.775642,1.03496,1.03496,0.724857
-211,1.375,1000080160,1.80559,5.79979,3.52605,5.09745,-1.18282,1.48637,1.48197,1.05563,-1.3913,0.882044,0.882039,0.617868,-0.595952,1.29453,1.29441,0.907383
-211,1.425,1000080160,2.25056,8.55028,4.06423,7.05376,-1.1824,1.59516,1.58586,1.14401,-1.20543,0.991098,0.991095,0.69382,-0.711318,1.28196,1.28181,0.897297
-211,1.475,1000080160,2.25084,7.22993,3.73118,5.87262,-0.926112,1.66691,1.65758,1.1965,-1.08333,0.934019,0.934019,0.654142,-0.851026,1.17482,1.17478,0.823299
-211,1.525,1000080160,2.47172,9.57557,4.17787,7.52287,-1.10462,1.3384,1.33745,0.94197,-1.11321,0.916798,0.9168,0.641957,-0.620406,1.25253,1.25245,0.877748
-211,1.575,1000080160,2.39276,7.02026,3.60922,5.49334,-1.19152,1.54549,1.53857,1.10447,-1.29808,0.923684,0.923682,0.646906,-0.647099,1.25555,1.25546,0.879894
-211,1.625,1000080160,2.63905,8.56329,3.84591,6.39591,-1.13128,1.58321,1.57531,1.13307,-1.29348,0.928647,0.928646,0.651752,-0.677084,1.06055,1.06055,0.742941
-211,1.675,1000080160,2.65299,8.90716,3.91184,6.63651,-1.05419,1.243,1.24274,0.871884,-1.21052,0.900493,0.900493,0.630849,-0.686312,1.26523,1.26512,0.885677
-211,1.725,1000080160,3.23359,10.9801,4.02362,7.16596,-0.918516,1.48381,1.48135,1.04919,-1.29104,0.889955,0.889954,0.623366,-0.47942,1.25149,1.25144,0.876732
-211,1.775,1000080160,3.14967,8.87792,3.62857,5.88009,-1.13781,1.46029,1.45703,1.03503,-1.21429,1.03011,1.0301,0.721659,-0.569448,1.13439,1.13438,0.794777
-211,1.825,1000080160,3.08735,8.49019,3.57452,5.69726,-1.07066,1.56203,1.55591,1.11412,-1.1727,0.810199,0.810222,0.567785,-0.302474,1.23097,1.23096,0.861706
-211,1.875,1000080160,3.04735,9.51011,3.81213,6.452,-0.863738,1.49783,1.49538,1.05804,-1.55263,0.85664,0.856628,0.599797,-0.637599,1.31118,1.311,0.919479
-211,1.925,1000080160,4.07776,14.2611,4.07625,7.65885,-0.640765,1.51199,1.51026,1.06436,-1.35106,0.874497,0.874493,0.612507,-0.536746,1.40038,1.39995,0.981509
-211,1.975,1000080160,4.28644,15.6281,4.16811,8.01072,-0.781898,1.37348,1.37289,0.962705,-1.3913,0.935537,0.935535,0.653768,-0.387509,1.25189,1.25186,0.875021
-211,2.025,1000080160,4.26596,13.981,3.93491,7.2373,-1.06635,1.42743,1.42535,1.00706,-1.42308,0.970916,0.97091,0.680151,-0.429586,1.22523,1.22521,0.857933
-211,0.075,1000180400,-1.45703,0.815292,0.81525,0.57083,-1.86193,1.76929,1.76929,1.23906,-3.24594,1.35378,1.35378,0.946952,-2.78959,1.55116,1.55116,1.08667
-211,0.125,1000180400,-1.46926,1.66597,1.67182,1.16726,-1.82616,1.81198,1.81198,1.26907,-3.26891,1.37001,1.37001,0.959795,-2.7717,1.61205,1.61205,1.12935
-211,0.175,1000180400,-1.44201,2.24673,2.25396,1.57419,-1.89602,2.00205,2.00205,1.40231,-3.37638,1.39058,1.39058,0.974159,-3.04871,1.60032,1.60032,1.12064
-211,0.225,1000180400,-1.43874,2.78888,2.78888,1.95211,-1.93454,2.07559,2.07559,1.45421,-3.47226,1.38895,1.38895,0.974265,-3.28719,1.52733,1.52733,1.06941
