category,quantity,particle,target,hA2018_slope,hA2018_intercept,hN2018_slope,hN2018_intercept,INCL_slope,INCL_intercept,Geant4_slope,Geant4_intercept
Sum,Mean,211,1000060120,1.011780523441641,4.132677984443758,3.477070813879066,4.052421633103407,1.9087353432439405,3.0782270112156134,3.387498998670851,0.158064036330123
Sum,Std,211,1000060120,0.6410888902281412,0.822615184377458,0.6458013828304794,3.0129296469026325,0.881999474390297,1.3798795879762649,2.6492718213969972,2.076838728797962
Sum,Mean,211,1000180400,3.756449650122799,4.9279143894029795,8.70060340229022,6.190960666362735,3.160684037479988,0.26420510708807643,11.151156988796966,0.040330132489836856
Sum,Std,211,1000180400,2.380456975626293,1.5442068001573128,1.7942159885685425,4.7223312875077745,10.864442512019123,1.0957310508090679,1.1732007248037895,3.1675118381974983
Sum,Mean,211,1000080160,1.3855905431020394,4.262823289671525,3.6267628960753444,5.164328654883771,2.62818330093482,2.4811666952286937,3.1873883164189634,2.5152637826710977
Sum,Std,211,1000080160,0.9577746835601716,0.9198927595931945,-0.057803730597756786,3.961569453859388,0.8898171330417464,1.4450398853950825,2.3970888842147158,1.8997608735717226
Sum,Mean,211,1000260560,5.259849172423712,5.594155117992793,12.105623474120113,5.877657077001826,3.264564977083181,3.8757660440099437,11.104479789331577,1.0745839298551494
Sum,Std,211,1000260560,3.2469276462507772,1.9392852490443209,2.3655979914120353,5.47812505769075,10.140453358903374,-0.4971706538410108,1.748874909512992,2.8002263678201156
Difference,Mean,211,1000060120,2.9706900798297333,1.7185511351106646,-0.4207519974428706,2.5037120845454854,0.107212975181052,2.2504383499422915,-0.08236916378373493,2.109914867829667
Difference,Std,211,1000060120,-0.06769571231091609,3.7091633231833,-0.00290917617980746,1.3203996218786447,-0.09986675698425773,1.009966072456376,0.01767628471357252,1.0108314950290525
Difference,Mean,211,1000180400,2.3151120471013984,0.883748128933645,-1.0141983393074028,1.6760247156025647,-0.6043180457036588,1.1763404211760693,-1.2626771568780741,1.5390155738402034
Difference,Std,211,1000180400,0.3419192926713164,3.23237391311567,0.5228484284006498,2.1668226118147946,0.7445439869993782,1.258804025474101,0.34113383318694934,1.3407480792613944
Difference,Mean,211,1000080160,2.845213433642093,1.8999079203441096,-0.23041554475863135,2.2927305327442014,0.1140596914408687,2.1828705185781754,-0.0791407719377708,2.219695044333027
Difference,Std,211,1000080160,-0.11888836049341167,3.9285982690664554,0.11672125425674196,1.508472262852685,0.08088784674374572,1.054954285995997,0.06397879542303309,1.0911657151156289
Difference,Mean,211,1000260560,1.7741095348627343,0.9668533684158155,-1.102505456743254,1.8545823026972177,-0.8005998721542715,2.018539440755424,-0.7343412606369744,2.267921008099648
Difference,Std,211,1000260560,0.4375608176117569,3.3556498493262286,0.877415580117469,2.260000860602058,0.862416016125674,1.2289570177191353,0.44872058543934834,1.3983396253935596
Sum,Mean,111,1000060120,0.7859797101250998,4.167570300210867,2.2538410894410745,5.12645054033543,1.8592085600852712,3.157904760513415,1.1249494621192877,1.501638928074524
Sum,Std,111,1000060120,0.6783979304112353,0.7746159027138402,0.009721152873227723,3.080431387344251,1.0287836708800726,1.2329596930692506,2.521627959340693,1.9403024621590697
Sum,Mean,111,1000180400,3.4654574342881928,4.995900092215946,7.665808174545559,6.803992114372545,3.5400392131083898,0.22213486182384734,11.804922161485703,-0.9188512976932466
Sum,Std,111,1000180400,2.5274970205792884,1.5178274205079805,2.1048309509432146,4.402289420570641,10.293428164385316,1.2487503910961746,0.8368116133621362,3.641324362472229
Sum,Mean,111,1000080160,1.1912636836154835,4.2450891445318835,3.3718980807392644,5.53378740816778,2.297633485519704,2.7163821564898254,7.7661055343997605,-1.7465876973749401
Sum,Std,111,1000080160,0.9378882579962922,0.9052255813010581,0.6526105144495555,3.194574774076707,0.9846607715741253,1.3170205787684444,1.6642018196604937,2.798636955596643
Sum,Mean,111,1000260560,5.203039809208466,5.498289165389314,10.84967085249138,6.579348461273464,2.0372580441059305,4.317822641516096,12.704070437264447,-0.5715249507113649
Sum,Std,111,1000260560,3.353324938784685,1.9268675813204186,2.9196059810997244,4.934210705698101,10.790679464924926,-0.706166844771837,1.2963118441166723,3.3129432294871135
Difference,Mean,111,1000060120,2.903405768855383,-0.1369698169457353,0.06588416279350129,0.462299855242209,-0.11807226535187965,0.6182298533745838,0.010268601203236805,0.5376488665827339
Difference,Std,111,1000060120,0.08994290307969255,3.6548707091731183,-0.037076350553359116,1.3812394127302319,-0.15765638965166562,1.0929143091761118,-0.1919722721456001,1.331981927251985
Difference,Mean,111,1000180400,1.91133132212869,-0.45149301655342067,-0.7620699640461228,0.022387817542393162,-0.6569832398652157,-0.2677086827705168,-1.4667086866031074,0.19241092950213656
Difference,Std,111,1000180400,0.4080558398940548,3.2349019772865666,0.5736311399317029,2.1434276595459347,0.6123929328157938,1.3630642485827194,0.11038240725288495,1.6881053400440624
Difference,Mean,111,1000080160,3.243508948536311,-0.4183806208612343,0.11452934076875632,0.4105406709201841,0.06751020765653737,0.5717863829152597,-0.1152872854322643,0.7014235133182427
Difference,Std,111,1000080160,0.2233188789010927,3.6240384561782504,0.005586311391746257,1.6181062128452552,-0.025608947646641678,1.1986447182263216,-0.11586008163973349,1.3607202808352754
Difference,Mean,111,1000260560,1.3473883830529974,-0.4693587756890425,-0.6864709467374982,0.06969941309947769,-0.8141223018663865,0.5926247690496522,-0.9822820530590737,0.9629873304206
Difference,Std,111,1000260560,0.43726193762588883,3.377893396603959,0.6260610937536994,2.420172726930143,0.7826596385627271,1.3250507140333938,0.26483339243585635,1.6428891833609667
Sum,Mean,-211,1000060120,0.6421077034013374,4.248347222913239,2.7175717543952698,4.593716447782731,1.810675283199339,3.067291958145257,2.883003418405641,0.7012724138124681
Sum,Std,-211,1000060120,0.6436779759577509,0.8045759821970115,-0.17150876215795918,3.0918023497215597,0.8893146006125223,1.3893436218562782,1.694734607835225,2.6248778852670114
Sum,Mean,-211,1000180400,3.6731245582267547,4.9497416265362375,8.476758627542022,5.73556317450666,4.2640650557106134,-0.08721554250819363,10.051542049011672,1.244933943130746
Sum,Std,-211,1000180400,2.4945206614516597,1.4974982716660954,1.8605083057202694,4.553779434558127,9.561486877493785,1.449468233944171,1.0358202870501532,3.212564707365763
Sum,Mean,-211,1000080160,0.9514419637078353,4.388337061684133,4.206045544486058,4.81177565159898,2.6913720697946495,2.3994741536419415,6.371321130062656,-0.5013086687321824
Sum,Std,-211,1000080160,1.0176435414322973,0.8719890286263645,0.15865827166491586,3.5505534008543043,0.9279028698012637,1.413637566317886,3.3150533763099896,2.037384958347986
Sum,Mean,-211,1000260560,5.180612714746584,5.717051812816872,11.910620688475682,5.342373738144135,3.4077267495551293,3.6998684853343953,11.82449514471561,0.6407615913467208
Sum,Std,-211,1000260560,2.944287184802188,2.108409011327753,2.7521014323693875,4.852803157143606,10.004979060716835,-0.36571914362621083,1.1996360575422091,3.238959171782672
Difference,Mean,-211,1000060120,2.5460595765127163,-1.7145907081288947,0.29873779707889125,-1.4222818996988882,-0.1991756392617538,-1.0933673121428233,0.170886208634425,-1.0610930341647615
Difference,Std,-211,1000060120,0.35163554408014264,3.4020365705345275,0.01374114377027813,1.3490502395359425,-0.05148906059190694,0.9914606745843506,0.0706956720315719,1.0112920812713861
Difference,Mean,-211,1000180400,1.5048901696483217,-1.734515539209726,-0.14081573031729966,-1.9161568921724315,-0.8758815185105894,-1.5777693528222634,-1.6595955941761202,-1.2136712805809176
Difference,Std,-211,1000180400,0.5617144818066544,3.142491559454073,0.5875054130482091,2.118908877044001,0.6709736799067867,1.305912958505424,0.3483914690995582,1.5517149944883153
Difference,Mean,-211,1000080160,2.4738863167956504,-1.8011306486871388,0.08244512570658763,-1.2176517030642775,-0.14378035803350803,-0.9584156394616534,-0.021853764581236168,-0.886159130585345
Difference,Std,-211,1000080160,0.19015395256959966,3.538399087076507,0.0038306128546601315,1.5825440635364199,0.004053346913348577,1.1035403887505373,0.18498388809640964,1.0450756070186757
Difference,Mean,-211,1000260560,1.033250644977694,-1.957129343602539,-0.0797279503978292,-1.7388758668114737,-0.9148176142829076,-0.7557147271738747,-1.2239608582153496,-0.3324660402950129
Difference,Std,-211,1000260560,0.558367585548738,3.268062161186439,0.7656106451443176,2.293280348849799,0.8052918728471925,1.2949088622066633,0.5730301483543869,1.4403128793934714
